order_id,order_date,customer_name,email,country,sku,qty,unit_price,channel,total,email_valid
6018,2025-08-16,Amna Singh,amna.singh@hotmail.com,Pakistan,SKU-002,3.0,11.65,Website,34.95,True
28063,2025-08-16,Sara Singh,sara.singh@mail.com,Pakistan,SKU-004,2.0,8.21,Website,16.42,True
23624,2025-08-16,Priya Doe,priya.doe@shop.com,Pakistan,SKU-004,4.0,7.48,Website,29.92,True
18688,2025-08-16,Zain Singh,zain.singh@example.com,Pakistan,SKU-004,1.0,7.43,Marketplace,7.43,True
29341,2025-08-16,Rahul Kumar,rahul.kumar@example.com,Pakistan,SKU-004,1.0,7.45,Marketplace,7.45,True
8612,2025-08-16,Hassan Smith,hassan.smith@example.com,Pakistan,SKU-001,2.0,21.95,Marketplace,43.9,True
29074,2025-08-16,Liam Zafar,liam.zafar@mail.com,Pakistan,SKU-005,2.0,,Marketplace,,True
9291,2025-08-16,Rahul Qureshi,rahul.qureshi@eml.com,Pakistan,SKU-004,,8.2,Marketplace,,True
14194,2025-08-16,Noah Zafar,noah.zafar@example.com,Pakistan,SKU-004,1.0,,Marketplace,,True
18638,2025-08-16,Jane Chen,jane.chen@hotmail.com,Pakistan,SKU-007,5.0,0.0,Website,0.0,True
21087,2025-08-16,Ava Tariq,ava.tariq@mail.com,Pakistan,SKU-001,1.0,,Marketplace,,True
26915,2025-08-16,Rahul Qureshi,rahul@example,Pakistan,SKU-004,1.0,7.56,Website,7.56,False
23595,2025-08-16,Hassan Williams,hassan.williams@eml.com,Pakistan,SKU-002,2.0,12.97,Marketplace,25.94,True
24604,2025-08-16,Nida Smith,nida.smith@example.com,Pakistan,SKU-001,1.0,21.09,Marketplace,21.09,True
11672,2025-08-16,Usman Chen,usman.chen@mail.com,Pakistan,SKU-006,5.0,16.38,Website,81.9,True
15416,2025-08-16,Liam Yadav,liam.yadav@eml.com,Pakistan,SKU-005,5.0,2.97,Website,14.85,True
11653,2025-08-16,Ava Singh,ava.singh@hotmail.com,Pakistan,SKU-004,1.0,7.98,Website,7.98,True
2285,2025-08-16,Huda Tariq,huda.tariq@eml.com,Pakistan,SKU-007,1.0,,Marketplace,,True
15449,2025-08-16,Huda Khan,huda.khan@eml.com,Pakistan,SKU-007,1.0,0.0,Website,0.0,True
18261,2025-08-16,Olivia Williams,olivia.williams @ mail.com,Pakistan,SKU-001,4.0,18.67,Website,74.68,False
3800,2025-08-16,Sophia Patel,sophia.patel@shop.com,Pakistan,SKU-005,5.0,3.49,Marketplace,17.45,True
29979,2025-08-16,Sonia Kumar,sonia.kumar@hotmail.com,Pakistan,SKU-002,5.0,12.86,Website,64.3,True
9553,2025-08-16,John Khan,john.khan@example.com,Pakistan,SKU-005,5.0,3.18,Marketplace,15.9,True
8985,2025-08-16,Rahul Akram,rahul.akram@hotmail.com,Pakistan,SKU-008,5.0,24.13,Website,120.65,True
26744,2025-08-16,Michael Zafar,michael.zafar@example.com,Pakistan,SKU-003,2.0,5.1,Marketplace,10.2,True
20520,2025-08-16,Jane Johnson,jane.johnson@eml.com,Pakistan,SKU-005,5.0,3.18,Website,15.9,True
8467,2025-08-16,Nida Akram,nida.akram@shop.com,Pakistan,SKU-009,,10.28,Website,,True
21472,2025-08-16,Sara Abbas,sara.abbas@shop.com,Pakistan,SKU-003,3.0,5.33,Website,15.99,True
4515,2025-08-16,Huda Abbas,huda.abbas@hotmail.com,Pakistan,SKU-006,4.0,14.36,Website,57.44,True
25650,2025-08-16,Ava  Doe,ava.doe@hotmail.com,Pakistan,SKU-005,2.0,3.09,Website,6.18,True
18182,2025-08-16,Jane Akram,jane.akram@shop.com,Pakistan,SKU-010,2.0,30.06,Website,60.12,True
2229,2025-08-16,Olivia Abbas,olivia.abbas@eml.com,Pakistan,SKU-002,3.0,11.57,Marketplace,34.71,True
16132,2025-08-16,Omar Kumar,omar.kumar@marketplace.net,Pakistan,SKU-001,3.0,21.12,Website,63.36,True
29561,2025-08-16,Bilal Ahmad,bilal.ahmad@hotmail.com,Pakistan,SKU-009,5.0,10.37,Website,51.85,True
11360,2025-08-15,Usman Brown,usman.brown@eml.com,Pakistan,SKU-007,4.0,0.0,Website,0.0,True
18526,2025-08-15,Arjun Doe,ARJUN.DOE@EML.COM,Pakistan,SKU-003,1.0,5.17,Website,5.17,True
19031,2025-08-15,Omar Ali,omar.ali@marketplace.net,Pakistan,SKU-001,3.0,18.94,Website,56.82,True
23937,2025-08-15,Olivia Singh,olivia.singh@shop.com,Pakistan,SKU-005,3.0,3.47,Website,10.41,True
18378,2025-08-15,Sonia Ali,sonia.ali@eml.com,Pakistan,SKU-007,1.0,0.0,Website,0.0,True
21258,2025-08-15,Ali Ali,ali.ali@hotmail.com,Pakistan,SKU-002,5.0,12.84,Marketplace,64.2,True
28838,2025-08-15,Noor  Noor,noor.noor@mail.com,Pakistan,SKU-004,2.0,,Website,,True
26579,2025-08-15,Usman Ali,usman.ali@hotmail.com,Pakistan,SKU-009,4.0,9.04,Marketplace,36.16,True
23131,2025-08-15,Meera Sharma,meera.sharma@eml.com,Pakistan,SKU-009,3.0,9.95,Marketplace,29.85,True
10761,2025-08-15,Michael  Abbas,michael.abbas@eml.com,Pakistan,SKU-004,2.0,,Marketplace,,True
25132,2025-08-15,Jane Smith,jane.smith@shop.com,Pakistan,SKU-006,2.0,16.07,Marketplace,32.14,True
18485,2025-08-15,Bilal Miller,bilal.miller@@mail.com,Pakistan,SKU-002,2.0,12.57,Marketplace,25.14,False
19121,2025-08-15,Jane Raza,jane.raza@shop.com,Pakistan,SKU-009,5.0,9.6,Website,48.0,True
19736,2025-08-15,Bilal Yadav,bilal.yadav@hotmail.com,Pakistan,SKU-004,4.0,7.61,Marketplace,30.44,True
5399,2025-08-15,Rahul Davis,rahul.davis@eml.com,Pakistan,SKU-001,5.0,21.61,Marketplace,108.05,True
26508,2025-08-15,Noah Qureshi,noah.qureshi@example.com,Pakistan,SKU-005,3.0,3.55,Marketplace,10.65,True
21970,2025-08-15,Faizan Hassan,faizan.hassan@@hotmail.com,Pakistan,SKU-008,3.0,22.2,Website,66.6,False
28589,2025-08-15,Hassan Kumar,hassan.kumar@mail.com,Pakistan,SKU-007,1.0,0.0,Website,0.0,True
18817,2025-08-15,Zain Yadav,zain.yadav@@marketplace.net,Pakistan,SKU-006,3.0,13.84,Marketplace,41.52,False
27111,2025-08-15,Noor Johnson,noor.johnson@eml.com,Pakistan,SKU-007,2.0,0.0,Website,0.0,True
2326,2025-08-15,Arjun Doe,arjun.doe@mail.com,Pakistan,SKU-001,1.0,18.48,Website,18.48,True
23368,2025-08-15,Huda Noor,huda.noor@@shop.com,Pakistan,SKU-006,2.0,16.23,Marketplace,32.46,False
1382,2025-08-15,Zain Siddiqui,zain.siddiqui@hotmail.com,Pakistan,SKU-004,4.0,,Marketplace,,True
18902,2025-08-15,John Kumar,john.kumar@mail.com,Pakistan,SKU-002,2.0,13.09,Marketplace,26.18,True
21198,2025-08-15,Hassan Zafar,hassan.zafar@example.com,Pakistan,SKU-008,2.0,20.69,Website,41.38,True
3910,2025-08-15,Amna Johnson,amna.johnson@shop.com,Pakistan,SKU-005,1.0,3.02,Website,3.02,True
30655,2025-08-15,Laiba Hassan,laiba.hassan@shop.com,Pakistan,SKU-008,4.0,19.97,Marketplace,79.88,True
24389,2025-08-15,Noah Siddiqui,noah.siddiqui@marketplace.net,Pakistan,SKU-001,1.0,21.05,Website,21.05,True
23343,2025-08-15,Liam  Johnson,liam.johnson@mail.com,Pakistan,SKU-009,2.0,9.09,Website,18.18,True
15211,2025-08-15,Ahmed Hassan,ahmed.hassan@eml.com,Pakistan,SKU-005,5.0,3.3,Marketplace,16.5,True
6707,2025-08-15,Ahmed Williams,ahmed.williams@hotmail.com,Pakistan,SKU-008,1.0,22.23,Website,22.23,True
27270,2025-08-15,Sophia Iqbal,sophia.iqbal@shop.com,Pakistan,SKU-007,2.0,,Website,,True
28585,2025-08-15,Huda Qureshi,huda.qureshi@shop.com,Pakistan,SKU-001,3.0,21.05,Website,63.15,True
9136,2025-08-15,Arjun Doe,ARJUN.DOE@HOTMAIL.COM,Pakistan,SKU-004,5.0,7.27,Website,36.35,True
23229,2025-08-15,Sara Hassan,sara.hassan@marketplace.net,Pakistan,SKU-004,2.0,7.26,Marketplace,14.52,True
15171,2025-08-15,Ava Khan,ava.khan@mail.com,Pakistan,SKU-008,5.0,21.83,Marketplace,109.15,True
4339,2025-08-15,Huda Doe,huda.doe@marketplace.net,Pakistan,SKU-007,1.0,0.0,Marketplace,0.0,True
14835,2025-08-15,Sara Brown,sara.brown@shop.com,Pakistan,SKU-004,2.0,7.29,Marketplace,14.58,True
26665,2025-08-15,Laiba Smith,laiba.smith@@hotmail.com,Pakistan,SKU-010,5.0,27.61,Website,138.05,False
14392,2025-08-15,Rahul Sharma,rahul.sharma@hotmail.com,Pakistan,SKU-005,4.0,,Marketplace,,True
27406,2025-08-15,Rahul Ali,rahul.ali@shop.com,Pakistan,SKU-008,4.0,21.85,Website,87.4,True
2092,2025-08-15,Sara Ahmad,sara.ahmad@example.com,Pakistan,SKU-005,1.0,3.55,Marketplace,3.55,True
24801,2025-08-15,Arjun Williams,arjun.williams@hotmail.com,Pakistan,SKU-010,4.0,29.9,Website,119.6,True
28429,2025-08-15,Ali  Qureshi,ali.qureshi@hotmail.com,Pakistan,SKU-003,5.0,4.51,Marketplace,22.55,True
14969,2025-08-15,Arjun  O'Brien,arjun.obrien@@example.com,Pakistan,SKU-004,4.0,7.38,Marketplace,29.52,False
28110,2025-08-15,John Brown,JOHN.BROWN@HOTMAIL.COM,Pakistan,SKU-010,2.0,28.52,Website,57.04,True
17149,2025-08-15,Bilal Akram,bilal.akram@eml.com,Pakistan,SKU-004,5.0,7.8,Marketplace,39.0,True
20873,2025-08-15,Sara Iqbal,sara.iqbal@example.com,Pakistan,SKU-009,2.0,10.83,Website,21.66,True
16055,2025-08-15,Jane Brown,jane.brown@mail.com,Pakistan,SKU-002,1.0,11.5,Marketplace,11.5,True
13018,2025-08-15,Huda Zafar,huda.zafar@hotmail.com,Pakistan,SKU-005,5.0,3.35,Marketplace,16.75,True
7974,2025-08-15,Faizan Siddiqui,faizan.siddiqui@marketplace.net,Pakistan,SKU-002,5.0,12.3,Website,61.5,True
24745,2025-08-15,Priya Khan,PRIYA.KHAN@SHOP.COM,Pakistan,SKU-006,4.0,14.02,Website,56.08,True
6066,2025-08-15,Jane Miller,jane.miller@mail.com,Pakistan,SKU-003,5.0,5.37,Website,26.85,True
7777,2025-08-15,Ayesha Abbas,ayesha.abbas@mail.com,Pakistan,SKU-010,5.0,31.83,Website,159.15,True
8123,2025-08-15,Sara Noor,sara.noor@shop.com,Pakistan,SKU-006,4.0,16.13,Marketplace,64.52,True
1841,2025-08-15,Meera Zafar,meera.zafar@marketplace.net,Pakistan,SKU-003,4.0,5.01,Marketplace,20.04,True
15919,2025-08-15,Ayesha Ali,ayesha.ali@marketplace.net,Pakistan,SKU-010,1.0,30.04,Marketplace,30.04,True
25450,2025-08-15,Rahul Williams,rahul.williams@example.com,Pakistan,SKU-003,1.0,5.39,Marketplace,5.39,True
6150,2025-08-15,Noor Khan,noor.khan@marketplace.net,Pakistan,SKU-004,3.0,,Website,,True
21495,2025-08-15,Usman  Raza,usman.raza@marketplace.net,Pakistan,SKU-009,4.0,10.91,Marketplace,43.64,True
2641,2025-08-15,Bilal Ali,bilal.ali@shop.com,Pakistan,SKU-007,5.0,0.0,Marketplace,0.0,True
4862,2025-08-15,Huda Tariq,huda.tariq@mail.com,Pakistan,SKU-010,4.0,,Website,,True
16261,2025-08-15,Emily Ali,emily.ali@marketplace.net,Pakistan,SKU-010,2.0,29.14,Marketplace,58.28,True
27968,2025-08-15,Anil Raza,anil.raza@hotmail.com,Pakistan,SKU-004,1.0,6.9,Marketplace,6.9,True
21684,2025-08-15,Omar Hassan,omar.hassan@shop.com,Pakistan,SKU-001,3.0,21.29,Marketplace,63.87,True
12196,2025-08-15,Zain Siddiqui,zain.siddiqui@eml.com,Pakistan,SKU-001,3.0,20.56,Website,61.68,True
17390,2025-08-15,John  Iqbal,john.iqbal@shop.com,Pakistan,SKU-001,1.0,21.03,Marketplace,21.03,True
13714,2025-08-15,Sara Kumar,sara.kumar@mail.com,Pakistan,SKU-003,1.0,5.32,Marketplace,5.32,True
13707,2025-08-15,Noor Gupta,noor.gupta@marketplace.net,Pakistan,SKU-008,2.0,20.26,Website,40.52,True
28213,2025-08-15,Laiba Smith,laiba.smith@example.com,Pakistan,SKU-005,2.0,3.08,Marketplace,6.16,True
25324,2025-08-15,Hassan Ahmad,hassan.ahmad@example.com,Pakistan,SKU-005,1.0,3.45,Website,3.45,True
17403,2025-08-15,Michael Khan,michael.khan@@eml.com,Pakistan,SKU-002,5.0,12.84,Marketplace,64.2,False
18559,2025-08-14,Jane Gupta,jane.gupta@marketplace.net,Pakistan,SKU-009,4.0,10.94,Marketplace,43.76,True
28295,2025-08-14,Sonia Patel,sonia.patel@hotmail.com,Pakistan,SKU-008,5.0,22.35,Website,111.75,True
15475,2025-08-14,Sonia Siddiqui,sonia.siddiqui@hotmail.com,Pakistan,SKU-001,4.0,20.25,Website,81.0,True
12941,2025-08-14,Huda Williams,huda.williams@shop.com,Pakistan,SKU-005,5.0,3.25,Marketplace,16.25,True
8797,2025-08-14,Rahul Tariq,rahul.tariq@hotmail.com,Pakistan,SKU-005,1.0,3.14,Marketplace,3.14,True
19498,2025-08-14,Laiba O'Brien,laiba.obrien@example.com,Pakistan,SKU-006,,,Marketplace,,True
29233,2025-08-14,Anil Patel,anil.patel@eml.com,Pakistan,SKU-006,4.0,14.11,Website,56.44,True
22205,2025-08-14,Noor Ahmad,noor.ahmad@marketplace.net,Pakistan,SKU-001,1.0,19.58,Website,19.58,True
22255,2025-08-14,Arjun Siddiqui,arjun.siddiqui@@example.com,Pakistan,SKU-008,1.0,23.6,Marketplace,23.6,False
5370,2025-08-14,Anil Chen,anil.chen@mail.com,Pakistan,SKU-006,5.0,13.91,Website,69.55,True
21088,2025-08-14,Rahul Williams,rahul.williams@shop.com,Pakistan,SKU-005,1.0,3.51,Website,3.51,True
3118,2025-08-14,Rahul Khan,rahul.khan @ hotmail.com,Pakistan,SKU-003,0.0,4.83,Website,0.0,False
22495,2025-08-14,Huda Noor,huda.noor@eml.com,Pakistan,SKU-008,1.0,21.28,Marketplace,21.28,True
11405,2025-08-14,Sophia Williams,sophia.williams@hotmail.com,Pakistan,SKU-001,3.0,20.06,Website,60.18,True
18522,2025-08-14,Ava Raza,ava.raza @ eml.com,Pakistan,SKU-003,1.0,,Marketplace,,False
23521,2025-08-14,Sonia Kumar,sonia.kumar@hotmail.com,Pakistan,SKU-006,4.0,13.81,Website,55.24,True
20528,2025-08-14,Huda Brown,huda.brown@eml.com,Pakistan,SKU-006,5.0,13.85,Website,69.25,True
14914,2025-08-14,Sophia Singh,sophia.singh@marketplace.net,Pakistan,SKU-007,2.0,0.0,Marketplace,0.0,True
14782,2025-08-14,Zain Sharma,zain.sharma@hotmail.com,Pakistan,SKU-001,1.0,19.16,Marketplace,19.16,True
9998,2025-08-14,Olivia  Johnson,olivia.johnson@mail.com,Pakistan,SKU-004,5.0,6.97,Marketplace,34.85,True
29750,2025-08-14,Bilal Davis,bilal.davis@shop.com,Pakistan,SKU-005,4.0,3.46,Marketplace,13.84,True
1278,2025-08-14,Sophia Ali,sophia.ali@example.com,Pakistan,SKU-001,1.0,21.03,Marketplace,21.03,True
1139,2025-08-14,Hassan Ahmad,hassan.ahmad@hotmail.com,Pakistan,SKU-001,2.0,19.61,Marketplace,39.22,True
14740,2025-08-14,Sara Smith,sara.smith@mail.com,Pakistan,SKU-003,5.0,4.81,Website,24.05,True
12793,2025-08-14,Amna Ahmad,amna.ahmad@shop.com,Pakistan,SKU-006,2.0,13.74,Website,27.48,True
14928,2025-08-14,Meera Iqbal,meera.iqbal@eml.com,Pakistan,SKU-002,1.0,13.64,Website,13.64,True
24618,2025-08-14,Emily Patel,emily.patel@shop.com,Pakistan,SKU-009,5.0,9.0,Website,45.0,True
3543,2025-08-14,Ali Kumar,ali.kumar@example.com,Pakistan,SKU-008,3.0,22.7,Website,68.1,True
21455,2025-08-14,Sonia Davis,sonia.davis@hotmail.com,Pakistan,SKU-007,2.0,0.0,Marketplace,0.0,True
22175,2025-08-14,Noah Noor,noah.noor@example.com,Pakistan,SKU-002,5.0,13.57,Website,67.85,True
26640,2025-08-14,Sophia Khan,sophia.khan@marketplace.net,Pakistan,SKU-008,2.0,22.09,Marketplace,44.18,True
8602,2025-08-14,Sophia Khan,sophia.khan@marketplace.net,Pakistan,SKU-010,2.0,,Marketplace,,True
29874,2025-08-14,Anil Zafar,anil.zafar@marketplace.net,Pakistan,SKU-009,1.0,10.46,Website,10.46,True
21859,2025-08-14,Rahul Akram,RAHUL.AKRAM@EXAMPLE.COM,Pakistan,SKU-005,3.0,3.46,Marketplace,10.38,True
4394,2025-08-14,Liam Ali,liam.ali@example.com,Pakistan,SKU-009,4.0,9.24,Website,36.96,True
27795,2025-08-14,Ayesha Iqbal,ayesha.iqbal@shop.com,Pakistan,SKU-008,2.0,20.35,Website,40.7,True
17773,2025-08-14,Noah Patel,noah.patel@mail.com,Pakistan,SKU-009,1.0,10.12,Website,10.12,True
2377,2025-08-14,Amna Gupta,amna.gupta@marketplace.net,Pakistan,SKU-006,1.0,13.73,Marketplace,13.73,True
20024,2025-08-14,Ava Khan,ava.khan@example.com,Pakistan,SKU-001,2.0,19.26,Website,38.52,True
26663,2025-08-14,Amna Singh,amna.singh@shop.com,Pakistan,SKU-003,1.0,5.26,Marketplace,5.26,True
29254,2025-08-14,Ahmed Yadav,ahmed.yadav@hotmail.com,Pakistan,SKU-004,3.0,7.24,Marketplace,21.72,True
13090,2025-08-14,Liam  Ali,liam.ali@hotmail.com,Pakistan,SKU-009,4.0,10.63,Marketplace,42.52,True
31090,2025-08-14,Nida Khan,nida.khan@@example.com,Pakistan,SKU-002,2.0,12.68,Marketplace,25.36,False
2025,2025-08-14,Rahul Khan,rahul.khan@hotmail.com,Pakistan,SKU-008,1.0,21.69,Marketplace,21.69,True
19179,2025-08-14,Laiba Ali,laiba.ali@marketplace.net,Pakistan,SKU-003,2.0,4.64,Website,9.28,True
16178,2025-08-14,Sara Tariq,sara.tariq@mail.com,Pakistan,SKU-007,4.0,0.0,Website,0.0,True
24061,2025-08-14,Laiba Khan,laiba.khan@hotmail.com,Pakistan,SKU-007,4.0,0.0,Website,0.0,True
29814,2025-08-14,Olivia O'Brien,olivia.obrien@mail.com,Pakistan,SKU-005,1.0,3.11,Website,3.11,True
11949,2025-08-14,Ali Chen,ali.chen@hotmail.com,Pakistan,SKU-008,2.0,20.88,Marketplace,41.76,True
18810,2025-08-14,Olivia Noor,olivia.noor@shop.com,Pakistan,SKU-006,3.0,15.8,Website,47.4,True
15195,2025-08-14,Omar Raza,omar.raza@mail.com,Pakistan,SKU-008,2.0,20.89,Marketplace,41.78,True
10094,2025-08-14,Usman O'Brien,usman.obrien@mail.com,Pakistan,SKU-008,1.0,23.97,Website,23.97,True
18778,2025-08-14,Nida Miller,nida.miller@example.com,Pakistan,SKU-007,5.0,0.0,Marketplace,0.0,True
8803,2025-08-14,Faizan Abbas,faizan.abbas@example.com,Pakistan,SKU-001,2.0,,Marketplace,,True
12337,2025-08-14,Hassan Khan,hassan.khan@shop.com,Pakistan,SKU-002,5.0,,Marketplace,,True
16179,2025-08-14,Amna Abbas,amna.abbas@mail.com,Pakistan,SKU-002,5.0,12.95,Marketplace,64.75,True
10186,2025-08-14,Faizan Chen,faizan.chen@mail.com,Pakistan,SKU-005,5.0,3.51,Website,17.55,True
2870,2025-08-14,Noah Zafar,noah.zafar@marketplace.net,Pakistan,SKU-006,1.0,15.32,Website,15.32,True
30535,2025-08-14,Anil O'Brien,anil.obrien@shop.com,Pakistan,SKU-007,1.0,0.0,Website,0.0,True
11136,2025-08-14,Noor Zafar,noor.zafar@shop.com,Pakistan,SKU-004,5.0,7.38,Marketplace,36.9,True
7517,2025-08-14,Bilal Akram,bilal.akram@mail.com,Pakistan,SKU-001,2.0,18.25,Website,36.5,True
13536,2025-08-14,Priya Akram,priya.akram@example.com,Pakistan,SKU-001,0.0,20.87,Marketplace,0.0,True
2361,2025-08-14,Ahmed Akram,ahmed.akram@hotmail.com,Pakistan,SKU-010,3.0,32.8,Marketplace,98.4,True
25071,2025-08-14,Rahul Patel,rahul.patel@mail.com,Pakistan,SKU-004,5.0,,Website,,True
5890,2025-08-14,Bilal Hassan,bilal.hassan@eml.com,Pakistan,SKU-009,3.0,10.74,Marketplace,32.22,True
10616,2025-08-14,Usman Johnson,USMAN.JOHNSON@MAIL.COM,Pakistan,SKU-006,2.0,15.23,Marketplace,30.46,True
12509,2025-08-14,Liam Gupta,liam.gupta@eml.com,Pakistan,SKU-006,3.0,15.39,Marketplace,46.17,True
29267,2025-08-14,Rahul Doe,rahul.doe@mail.com,Pakistan,SKU-002,3.0,,Website,,True
19525,2025-08-14,Bilal Siddiqui,bilal.siddiqui@eml.com,Pakistan,SKU-008,1.0,21.6,Marketplace,21.6,True
26696,2025-08-14,Sophia Gupta,sophia.gupta@shop.com,Pakistan,SKU-010,1.0,28.13,Website,28.13,True
13060,2025-08-13,Rahul Doe,rahul.doe@mail.com,Pakistan,SKU-002,1.0,,Marketplace,,True
3833,2025-08-13,Anil Khan,anil.khan@hotmail.com,Pakistan,SKU-002,2.0,,Marketplace,,True
26888,2025-08-13,Bilal Zafar,BILAL.ZAFAR@EML.COM,Pakistan,SKU-002,3.0,,Marketplace,,True
9624,2025-08-13,Ali Davis,ali.davis@eml.com,Pakistan,SKU-008,5.0,23.13,Website,115.65,True
13117,2025-08-13,Faizan Gupta,faizan.gupta@marketplace.net,Pakistan,SKU-010,4.0,31.23,Marketplace,124.92,True
11257,2025-08-13,Usman Raza,usman.raza@shop.com,Pakistan,SKU-007,2.0,0.0,Marketplace,0.0,True
27428,2025-08-13,Omar Akram,omar.akram@shop.com,Pakistan,SKU-008,1.0,21.82,Website,21.82,True
21867,2025-08-13,Liam Noor,liam.noor@mail.com,Pakistan,SKU-010,2.0,27.43,Marketplace,54.86,True
11510,2025-08-13,Ayesha Smith,ayesha.smith@eml.com,Pakistan,SKU-005,4.0,3.48,Website,13.92,True
12762,2025-08-13,Noah Miller,noah.miller@marketplace.net,Pakistan,SKU-006,2.0,14.62,Website,29.24,True
22403,2025-08-13,Hassan Gupta,hassan.gupta@hotmail.com,Pakistan,SKU-001,4.0,21.38,Marketplace,85.52,True
15817,2025-08-13,Rahul Qureshi,rahul.qureshi @ marketplace.net,Pakistan,SKU-005,5.0,3.53,Website,17.65,False
30817,2025-08-13,Michael Iqbal,michael.iqbal@example.com,Pakistan,SKU-009,1.0,9.04,Website,9.04,True
14073,2025-08-13,Ava Qureshi,ava.qureshi@marketplace.net,Pakistan,SKU-004,1.0,7.37,Marketplace,7.37,True
28218,2025-08-13,Amna Hassan,AMNA.HASSAN@EML.COM,Pakistan,SKU-010,0.0,29.29,Marketplace,0.0,True
3602,2025-08-13,Ayesha Ahmad,ayesha.ahmad@marketplace.net,Pakistan,SKU-009,5.0,10.13,Website,50.65,True
20573,2025-08-13,Usman O'Brien,usman.obrien@mail.com,Pakistan,SKU-001,3.0,19.1,Website,57.3,True
13557,2025-08-13,Hassan  Yadav,hassan.yadav@marketplace.net,Pakistan,SKU-001,,19.3,Website,,True
13268,2025-08-13,Jane Raza,jane@example,Pakistan,SKU-009,2.0,10.44,Website,20.88,False
6677,2025-08-13,Sonia Abbas,sonia.abbas@eml.com,Pakistan,SKU-009,4.0,10.32,Marketplace,41.28,True
29475,2025-08-13,Michael Chen,michael.chen@hotmail.com,Pakistan,SKU-003,5.0,4.96,Marketplace,24.8,True
10777,2025-08-13,Ava Qureshi,ava.qureshi@shop.com,Pakistan,SKU-003,1.0,4.52,Marketplace,4.52,True
8181,2025-08-13,John Ahmad,john.ahmad@hotmail.com,Pakistan,SKU-007,,0.0,Marketplace,,True
11803,2025-08-13,Ava  Ali,ava.ali@mail.com,Pakistan,SKU-001,3.0,21.32,Marketplace,63.96,True
15967,2025-08-13,Liam Khan,liam.khan@example.com,Pakistan,SKU-003,2.0,4.65,Website,9.3,True
13353,2025-08-13,Olivia Sharma,olivia.sharma@hotmail.com,Pakistan,SKU-007,3.0,0.0,Marketplace,0.0,True
17977,2025-08-13,Ali Davis,ali.davis@eml.com,Pakistan,SKU-003,1.0,5.41,Marketplace,5.41,True
3708,2025-08-13,Arjun Raza,arjun.raza@hotmail.com,Pakistan,SKU-003,3.0,5.37,Website,16.11,True
27773,2025-08-13,Liam Raza,liam.raza@shop.com,Pakistan,SKU-004,1.0,7.28,Marketplace,7.28,True
17004,2025-08-13,Nida Khan,nida.khan@eml.com,Pakistan,SKU-002,1.0,12.63,Marketplace,12.63,True
29485,2025-08-13,Jane Kumar,jane.kumar@marketplace.net,Pakistan,SKU-004,4.0,7.62,Website,30.48,True
17103,2025-08-13,Noor Patel,noor.patel@hotmail.com,Pakistan,SKU-006,2.0,,Website,,True
5709,2025-08-13,Ali O'Brien,ali.obrien@example.com,Pakistan,SKU-001,5.0,19.27,Marketplace,96.35,True
26562,2025-08-13,Ayesha Raza,ayesha.raza@hotmail.com,Pakistan,SKU-005,1.0,3.4,Marketplace,3.4,True
27819,2025-08-13,Olivia Siddiqui,olivia.siddiqui@example.com,Pakistan,SKU-003,3.0,5.42,Marketplace,16.26,True
4904,2025-08-13,Priya Williams,priya.williams@shop.com,Pakistan,SKU-005,1.0,3.33,Marketplace,3.33,True
9910,2025-08-13,Sara Ali,sara.ali@mail.com,Pakistan,SKU-001,1.0,19.88,Marketplace,19.88,True
13679,2025-08-13,Sara Siddiqui,sara.siddiqui@hotmail.com,Pakistan,SKU-007,1.0,0.0,Website,0.0,True
17774,2025-08-13,Usman Patel,usman.patel@eml.com,Pakistan,SKU-006,,13.86,Website,,True
27597,2025-08-13,Rahul Miller,rahul.miller@marketplace.net,Pakistan,SKU-008,2.0,20.12,Website,40.24,True
30486,2025-08-13,Emily Raza,emily.raza@marketplace.net,Pakistan,SKU-002,2.0,11.48,Website,22.96,True
1485,2025-08-13,Omar Williams,omar.williams@hotmail.com,Pakistan,SKU-007,5.0,0.0,Marketplace,0.0,True
27560,2025-08-13,Emily Qureshi,emily.qureshi@eml.com,Pakistan,SKU-007,3.0,0.0,Website,0.0,True
30254,2025-08-13,Meera Miller,meera.miller@hotmail.com,Pakistan,SKU-002,0.0,,Website,,True
23154,2025-08-13,Amna Siddiqui,amna.siddiqui@eml.com,Pakistan,SKU-004,1.0,8.22,Marketplace,8.22,True
17309,2025-08-13,Noah Khan,noah.khan@eml.com,Pakistan,SKU-010,5.0,,Website,,True
12208,2025-08-13,Usman  Akram,usman.akram@eml.com,Pakistan,SKU-001,2.0,19.85,Marketplace,39.7,True
2712,2025-08-13,Sonia Hassan,sonia.hassan@@mail.com,Pakistan,SKU-009,2.0,10.8,Marketplace,21.6,False
3176,2025-08-13,Liam Khan,liam.khan@example.com,Pakistan,SKU-003,5.0,,Marketplace,,True
18210,2025-08-13,Jane Doe,jane.doe@example.com,Pakistan,SKU-004,3.0,7.62,Website,22.86,True
27896,2025-08-13,Zain Gupta,zain.gupta@hotmail.com,Pakistan,SKU-010,3.0,31.61,Marketplace,94.83,True
9056,2025-08-13,Usman Qureshi,usman.qureshi@eml.com,Pakistan,SKU-002,4.0,11.61,Marketplace,46.44,True
14834,2025-08-13,Rahul Khan,rahul.khan@hotmail.com,Pakistan,SKU-010,2.0,27.27,Marketplace,54.54,True
