order_id,order_date,customer_name,email,country,sku,qty,unit_price,channel
4248,2025/05/13,Sonia Smith,sonia.smith@hotmail.com,usa,SKU-006,3,$14.89,Marketplace
4249,2025/08/29,Usman Abbas,usman.abbas@shop.com,india,SKU-008,3,$23.51,Marketplace
4250,26/09/2025,Priya Noor,priya.noor@eml.com,United Arab Emirates,SKU-008,3,23.68,Website
4251,13/06/2025,Anil Hassan,anil.hassan@example.com,PK,SKU-006,1,16.42,Website
4252,06-16-2025,Michael Ahmad,michael.ahmad@mail.com,India,SKU-005,4,3.32,Marketplace
4253,05/12/2025,Ali O'Brien,ali.obrien@shop.com,Pakistan,SKU-003,5,$4.95,Marketplace
4254,2025-04-01,Rahul Davis,rahul.davis@marketplace.net,pakistan,SKU-007,4,$0.00,Website
4255,2025/06/24,Faizan Ali,faizan.ali@eml.com,pakistan,SKU-005,3,"""$3,1117082013123536""",Marketplace
4256,24/09/2025,Huda Gupta,huda.gupta@eml.com,India,SKU-003,3,$5.37,Website
4257,2025/06/05,Ahmed Tariq,ahmed.tariq@shop.com,PK,SKU-001,4,21.8,Website
4258,06-26-2025,Meera Patel,meera@example,USA,SKU-001,1,18.64,Website
4259,15/07/2025,Liam Siddiqui,liam.siddiqui@mail.com,Pakistan,SKU-005,2,$3.53,Website
4260,2025-04-21,Sara Miller,sara.miller@example.com,USA,SKU-010,5,$32.16,Website
4261,07/09/2025,Emily Khan,emily.khan@mail.com,United States,SKU-007,3,$0.00,Website
4262,2025/08/22,Noah Davis,noah.davis@eml.com,United States,SKU-004,1,$7.28,Website
4263,04/21/2025,Priya  Noor,priya.noor@mail.com,PAKISTAN,SKU-001,5,18.92,Marketplace
4264,09/08/2025,Huda Ahmad,huda.ahmad@marketplace.net,india,SKU-010,5,32.69,Website
4265,08-05-2025,Ava Iqbal,ava.iqbal@mail.com,UAE,SKU-002,1,$11.34,Marketplace
4266,07/21/2025,Sara Davis,sara.davis@shop.com,United States,SKU-008,one,22.02,Marketplace
4267,04-22-2025,Zain Tariq,zain.tariq@shop.com,USA,SKU-007,1,0,Marketplace
4268,2025-09-22,Laiba Khan,laiba.khan@hotmail.com,PAKISTAN,SKU-004,3,$7.28,Website
4269,16/06/2025, Laiba Patel ,laiba.patel@hotmail.com,india,SKU-006,5,$14.85,Marketplace
4270,2025-08-10,Emily Abbas,emily.abbas@mail.com,United States,SKU-006,5,$14.80,Website
4271,2025-07-01,Jane Gupta,jane.gupta@hotmail.com,india,SKU-010,1,$31.78,Website
4272,07-15-2025,Ahmed Akram,ahmed.akram@hotmail.com,United States,SKU-010,2,$31.69,Website
4273,2025/04/22,Nida Akram, nida.akram@mail.com ,pakistan,SKU-010,4,$27.07,Marketplace
4274,2025-05-16,Michael Tariq,michael.tariq@hotmail.com,United Arab Emirates,SKU-007,3,$0.00,Marketplace
4275,2025/09/03,Zain Chen,zain.chen@marketplace.net,PAKISTAN,SKU-003,5,4.54,Website
4276,15/04/2025,Omar Iqbal,omar.iqbal@example.com,UAE,SKU-006,1,14.91,Website
4277,2025/05/21,Sara Ali,sara.ali@eml.com,PAKISTAN,SKU-004,4,"""$8,131545137750944""",Website
4278,18/04/2025,Rahul Chen,rahul.chen@@example.com,United States,SKU-006,5,$16.24,Marketplace
4279,07-04-2025,Ava Chen,ava.chen@eml.com,PAKISTAN,SKU-009,3,$9.31,Marketplace
4280,2025/07/07,Noah Brown,noah.brown@hotmail.com,PAKISTAN,SKU-010,1,$29.12,Marketplace
4281,23/09/2025,Anil Siddiqui,ANIL.SIDDIQUI@SHOP.COM,PAKISTAN,SKU-006,5,$15.76,Website
4282,19/08/2025,Sonia Singh,sonia.singh@marketplace.net,india,SKU-004,5,$8.02,Marketplace
4283,11/04/2025,Ali Chen,ali.chen@hotmail.com,usa,SKU-007,2,0,Website
4284,04-05-2025,Noor  Khan,noor.khan@@shop.com,PK,SKU-004,1,8.19,Website
4285,2025/05/22,Priya Noor,priya.noor@shop.com,United States,SKU-002,4,$13.62,Marketplace
4286,23/05/2025,Meera Ali,meera.ali@hotmail.com,pak,SKU-003,5,$4.91,Website
4287,09-02-2025,Zain Singh,zain.singh@mail.com,pak,SKU-001,4,$20.65,Marketplace
4288,07/17/2025,Usman Chen,usman.chen@marketplace.net,PK,SKU-001,5,19.12,Website
4289,06/09/2025,Noor Zafar,noor.zafar@example.com,USA,SKU-001,4,19.52,Marketplace
4290,2025-08-02,Laiba Khan,laiba.khan@eml.com,usa,SKU-007,2,0,Website
4291,2025-05-10,Hassan  Khan,hassan.khan@mail.com,India,SKU-006,3,15.61,Website
4292,09/06/2025,Jane Williams,jane.williams@eml.com,pakistan,SKU-010,3,27.4,Website
4293,04/02/2025,Ava Williams,ava.williams@marketplace.net,pak,SKU-009,4,10.95,Website
4294,13/07/2025,Amna Yadav, amna.yadav@marketplace.net ,PAKISTAN,SKU-005,5,$3.17,Website
4295,08/30/2025,Ahmed Kumar,ahmed.kumar@eml.com,india,SKU-010,5,$30.02,Website
4296,2025/09/10,Meera Doe,meera.doe@hotmail.com,USA,SKU-005,5,$3.38,Website
4297,30/08/2025,Sara Doe,sara.doe@marketplace.net,PAKISTAN,SKU-010,1,$32.20,Website
4298,2025-06-09,John O'Brien,john.obrien@hotmail.com,USA,SKU-007,4,0,Marketplace
4299,09-18-2025,Sonia Johnson,sonia.johnson@hotmail.com,United States,SKU-004,2,7.49,Marketplace
4300,2025/04/22,Omar Miller,omar.miller@hotmail.com,PAKISTAN,SKU-002,2,12.15,Website
4301,2025-04-26,Ahmed Williams,ahmed.williams@shop.com,PK,SKU-009,4,$9.20,Website
4302,2025-04-14,Priya Chen,priya.chen@hotmail.com,UAE,SKU-002,5,$12.17,Website
4303,2025-08-16,Sara Yadav,sara.yadav@shop.com,india,SKU-007,5,$0.00,Marketplace
4304,09/10/2025,Sonia Siddiqui,sonia.siddiqui@marketplace.net,PK,SKU-001,1,"""$19,578378306677934""",Marketplace
4305,2025-06-29,Noor Yadav,noor.yadav@example.com,india,SKU-004,5,$7.09,Marketplace
4306,09-26-2025,Arjun Akram,arjun.akram@example.com,India,SKU-001,5,$18.65,Website
4307,06/23/2025,Priya Davis,priya.davis@shop.com,usa,SKU-005,3,$3.17,Marketplace
4308,04/27/2025,Ava Brown,ava.brown@example.com,PK,SKU-009,5,$9.44,Website
4309,2025/06/08, Sara  Gupta ,sara.gupta@marketplace.net,USA,SKU-008,,$22.89,Marketplace
4310,2025/08/15,Rahul Miller,rahul.miller@example.com,India,SKU-008,3,23.18,Website
4311,2025/08/25,Faizan Yadav,faizan.yadav@example.com,pak,SKU-003,3,$5.00,Website
4312,04/18/2025,Ayesha  O'Brien,ayesha.obrien@example.com,UAE,SKU-005,3,$3.54,Website
4313,08-10-2025,Huda Williams,huda.williams@eml.com,pakistan,SKU-008,5,23.29,Website
4314,09-25-2025,Priya Smith,priya.smith@example.com,Pakistan,SKU-008,2,$23.46,Marketplace
4315,2025-09-16,Ayesha Noor,ayesha.noor@marketplace.net,USA,SKU-002,2,$11.35,Website
4316,2025/07/27,Meera Qureshi,meera.qureshi@marketplace.net,india,SKU-003,4,4.68,Marketplace
4317,09/20/2025,Huda Miller,huda.miller@mail.com,india,SKU-009,5,"""$9,085246770674543""",Website
4318,01/06/2025,John Brown,john.brown@mail.com,india,SKU-008,2,20.38,Website
4319,2025-06-17, Liam  Khan ,liam@example,pak,SKU-007,3,0,Website
4320,2025-08-23,Arjun Doe,arjun.doe@eml.com,UAE,SKU-010,0,$28.94,Marketplace
4321,07/14/2025,Bilal Johnson,bilal.johnson@eml.com,India,SKU-004,4,"""$8,071337579936408""",Website
4322,2025/05/17,Omar Akram,omar.akram@hotmail.com,USA,SKU-008,4,"""$21,200432941428954""",Marketplace
4323,2025-07-30,Nida Akram,nida.akram@eml.com,USA,SKU-005,2,3.09,Marketplace
4324,08-30-2025,Sophia Ali,sophia.ali@shop.com,PAKISTAN,SKU-005,5,2.98,Marketplace
4325,09/07/2025,Noah Qureshi,noah.qureshi@eml.com,pak,SKU-005,1,$3.12,Website
4326,22/07/2025,Noah Singh,noah.singh@example.com,PAKISTAN,SKU-001,2,"""$19,238215932488988""",Website
4327,03/06/2025, Hassan Miller ,hassan.miller@hotmail.com,pakistan,SKU-005,3,3.13,Marketplace
4328,04/20/2025,Jane Johnson,jane.johnson@eml.com,PK,SKU-002,2,11.39,Website
4329,2025/06/29,Priya Gupta,priya.gupta@shop.com,PK,SKU-002,5,$12.69,Website
4330,2025-04-07,Hassan Akram,hassan.akram@hotmail.com,usa,SKU-003,3,4.95,Marketplace
4331,2025/04/30,Ahmed Tariq, ahmed.tariq@marketplace.net ,usa,SKU-006,2,$14.99,Website
4332,2025/09/18,Liam Miller,liam.miller@example.com,pak,SKU-001,2,20.56,Website
4333,2025/06/09,Sara O'Brien,sara.obrien@eml.com,United States,SKU-004,4,$8.12,Marketplace
4334,07-22-2025,Sara Brown,sara.brown@shop.com,United States,SKU-007,5,0,Website
4335,07/24/2025,Anil Siddiqui,anil.siddiqui@hotmail.com,India,SKU-006,3,14.6,Website
4336,04/23/2025,Rahul O'Brien,rahul.obrien@eml.com,USA,SKU-007,2,$0.00,Website
4337,2025-04-20,Faizan Abbas,faizan.abbas@shop.com,pak,SKU-008,4,23.94,Marketplace
4338,12/06/2025,Laiba Johnson,laiba.johnson@mail.com,india,SKU-007,4,"""$0""",Marketplace
4339,2025/08/15,Huda Doe,huda.doe@marketplace.net,PAKISTAN,SKU-007,1,$0.00,Marketplace
4340,07/20/2025,Usman Ali,usman.ali@example.com,pakistan,SKU-009,5,9.99,Website
4341,2025-07-28,Ava Gupta,ava.gupta@example.com,USA,SKU-008,,$23.17,Website
4342,09-01-2025,Huda Patel,huda.patel@mail.com,USA,SKU-003,4,$5.46,Website
4343,2025-09-15,Sophia Miller,sophia.miller@marketplace.net,United States,SKU-001,2,18.63,Website
4344,06-03-2025,Ahmed Singh,ahmed.singh@example.com,India,SKU-005,3,$3.46,Marketplace
4345,06-03-2025,Zain Raza,zain.raza@mail.com,UAE,SKU-002,2,"""$12,289731863704082""",Marketplace
4346,13/09/2025,Noor Abbas,noor.abbas@marketplace.net,india,SKU-008,5,$21.00,Website
4347,07/29/2025,Nida Miller,nida.miller@eml.com,india,SKU-009,1,$10.19,Website
4348,2025/06/16,Omar O'Brien,omar.obrien@marketplace.net,Pakistan,SKU-009,5,$10.17,Marketplace
4349,2025-04-24,Ahmed O'Brien,ahmed.obrien@mail.com,usa,SKU-010,4,$28.82,Website
4350,07-09-2025,Meera Hassan,meera.hassan@mail.com,India,SKU-006,4,$15.03,Marketplace
4351,06-01-2025,John Doe, john.doe@marketplace.net ,Pakistan,SKU-002,1,$11.76,Marketplace
4352,05/30/2025,Arjun Kumar,arjun.kumar@shop.com,PAKISTAN,SKU-007,2,$0.00,Website
4353,09/02/2025,Sophia Abbas,sophia.abbas@marketplace.net,United Arab Emirates,SKU-006,5,14.02,Marketplace
4354,14/05/2025,Nida Khan,nida.khan@hotmail.com,United States,SKU-006,3,"""$16,326173063399093""",Website
4355,06-16-2025,Nida Chen,nida.chen@shop.com,UAE,SKU-007,1,0,Website
4356,03/08/2025,Anil Singh,anil.singh@hotmail.com,pak,SKU-002,1,12.18,Marketplace
4357,2025-04-26,Anil Raza,anil.raza@eml.com,PK,SKU-004,3,"""$8,199601643839006""",Marketplace
4358,03/09/2025,Olivia Tariq,olivia.tariq@hotmail.com,PK,SKU-004,4,7.27,Marketplace
4359,2025-08-05,Arjun Doe,arjun.doe@marketplace.net,India,SKU-009,one,9.49,Marketplace
4360,07/05/2025, Sonia Qureshi ,sonia.qureshi@hotmail.com,USA,SKU-010,3,28.31,Website
4361,01/07/2025,Ali Hassan,ali.hassan@eml.com,UAE,SKU-001,1,$20.14,Website
4362,2025-04-04,Zain Qureshi,zain.qureshi@marketplace.net,usa,SKU-009,1,$9.57,Marketplace
4363,07/13/2025,Ali Abbas,ali.abbas@eml.com,USA,SKU-002,2,12.67,Marketplace
4364,2025-06-27,Usman Zafar,usman.zafar@mail.com,pakistan,SKU-002,2,$13.32,Website
4365,06-05-2025,Sara O'Brien,sara.obrien@example.com,United Arab Emirates,SKU-006,3,16.24,Marketplace
4366,2025-04-02,Zain Siddiqui, zain.siddiqui@hotmail.com ,United Arab Emirates,SKU-005,1,3.11,Marketplace
4367,09/17/2025,Meera Zafar,meera.zafar@shop.com,USA,SKU-001,2,$20.02,Website
4368,2025/07/04,Omar Yadav,omar.yadav@hotmail.com,pakistan,SKU-004,1,$6.92,Marketplace
4369,06/01/2025,Liam Siddiqui,liam@example,Pakistan,SKU-010,1,$30.17,Marketplace
4370,09/21/2025,Anil Khan,anil.khan@example.com,india,SKU-007,2,$0.00,Marketplace
4371,09/18/2025,Hassan Tariq,hassan.tariq @ shop.com,United Arab Emirates,SKU-004,2,"""$7,853097301623867""",Website
4372,08-19-2025, Zain Miller ,zain.miller@hotmail.com,India,SKU-002,3,13.04,Marketplace
4373,2025-07-12,Ayesha Singh,AYESHA.SINGH@EXAMPLE.COM,pak,SKU-004,4,$7.74,Marketplace
4374,09/01/2025,Liam Qureshi,liam.qureshi@eml.com,UAE,SKU-001,4,18.65,Marketplace
4375,21/08/2025,Omar  Akram,omar.akram@marketplace.net,PK,SKU-001,3,19.53,Website
4376,2025/09/24,Ahmed  Akram,ahmed.akram@eml.com,pakistan,SKU-006,2,$13.57,Website
4377,05-26-2025,Amna Johnson,amna.johnson@hotmail.com,india,SKU-002,4,$11.55,Marketplace
4378,06/27/2025,Sophia Qureshi,sophia.qureshi@hotmail.com,United States,SKU-001,5,"""$21,552671523307644""",Website
4379,04/11/2025,Sara Williams,sara.williams@hotmail.com,India,SKU-008,2,$20.92,Website
4380,05-24-2025,Anil Ahmad,anil.ahmad@example.com,United States,SKU-008,2,23.92,Marketplace
4381,2025-05-01,Rahul Gupta,RAHUL.GUPTA@EML.COM,India,SKU-002,4,11.47,Marketplace
4382,09/11/2025,Jane Miller,jane.miller@example.com,Pakistan,SKU-008,3,20.26,Website
4383,2025-04-21,John  Yadav,john.yadav@mail.com,UAE,SKU-003,3,"""$5,324552227165951""",Marketplace
4384,06-08-2025,Liam Williams,liam.williams@example.com,UAE,SKU-009,1,$10.15,Marketplace
4385,07-11-2025,Omar Kumar,omar.kumar@hotmail.com,PAKISTAN,SKU-007,1,0,Website
4386,28/05/2025,Hassan  Davis,hassan.davis @ eml.com,India,SKU-008,1,22.45,Website
4387,08/25/2025,Liam Singh,liam.singh@eml.com,UAE,SKU-010,1,$27.80,Website
4388,2025/07/25, Laiba Johnson ,laiba.johnson@eml.com,PK,SKU-007,3,0,Marketplace
4389,20/05/2025,Ava Miller,ava.miller@mail.com,UAE,SKU-009,,$10.79,Marketplace
4390,06/02/2025,Noah Ali,noah.ali@shop.com,UAE,SKU-003,5,5.0,Marketplace
4391,28/08/2025,Liam  Noor,liam.noor@shop.com,pak,SKU-004,2,7.08,Marketplace
4392,16/08/2025,Noah Doe,noah.doe@hotmail.com,india,SKU-006,4,14.7,Website
4393,05-28-2025,Laiba Sharma,laiba.sharma@hotmail.com,United Arab Emirates,SKU-001,2,20.73,Marketplace
4394,08-14-2025,Liam Ali,liam.ali@example.com,PAKISTAN,SKU-009,4,9.24,Website
4395,05-16-2025,Nida Khan,nida.khan@hotmail.com,india,SKU-005,2,3.34,Marketplace
4396,2025/05/01,Ali Ahmad,ali.ahmad@hotmail.com,USA,SKU-006,4,$14.77,Website
4397,21/04/2025,Sonia Akram,sonia.akram@mail.com,usa,SKU-008,5,"""$23,612207733662892""",Website
4398,2025/06/11, Priya  Noor ,priya.noor@shop.com,UAE,SKU-002,3,11.47,Marketplace
4399,2025/07/15,Anil Patel,anil.patel@mail.com,Pakistan,SKU-006,4,15.88,Website
4400,2025-06-21,Ayesha Khan,ayesha.khan@shop.com,Pakistan,SKU-001,0,$21.74,Marketplace
4401,06-19-2025,Omar Tariq,omar.tariq@example.com,UAE,SKU-007,4,0,Website
4402,04/20/2025,Nida Ahmad,NIDA.AHMAD@EML.COM,Pakistan,SKU-004,1,7.61,Website
4403,09/06/2025,Ayesha Khan,ayesha.khan@shop.com,PK,SKU-006,2,$13.93,Website
4404,2025-07-02,Meera Davis,meera.davis@mail.com,PAKISTAN,SKU-008,5,"""$22,26802715384395""",Website
4405,2025/08/20,Ayesha Johnson,ayesha.johnson@hotmail.com,UAE,SKU-004,4,"""$6,9406137799974275""",Website
4406,2025/04/07,Emily Chen, emily.chen@eml.com ,PAKISTAN,SKU-010,2,30.06,Website
4407,2025/08/25,Zain Chen,zain.chen@hotmail.com,PAKISTAN,SKU-006,4,$15.21,Marketplace
4408,06-03-2025,Ahmed Chen,ahmed.chen@mail.com,United Arab Emirates,SKU-006,2,$15.69,Website
4409,2025/04/24,Zain Johnson,zain.johnson@shop.com,United Arab Emirates,SKU-001,1,$20.29,Marketplace
4410,2025/08/12,Bilal Ahmad, bilal.ahmad@mail.com ,PK,SKU-009,1,$9.79,Marketplace
4411,20/07/2025,Olivia Akram,olivia.akram@hotmail.com,pakistan,SKU-003,2,$4.72,Website
4412,2025-09-04,Arjun Khan,arjun.khan@mail.com,USA,SKU-005,2,3.53,Marketplace
4413,29/06/2025,Huda Hassan,huda.hassan@shop.com,usa,SKU-006,3,$15.50,Marketplace
4414,2025/06/07,Michael Abbas,michael.abbas@eml.com,PAKISTAN,SKU-006,5,14.61,Marketplace
4415,2025/07/24,Emily Singh,emily.singh@marketplace.net,Pakistan,SKU-001,4,$21.74,Marketplace
4416,07/18/2025,Olivia Kumar, olivia.kumar@shop.com ,india,SKU-003,3,"""$4,671897343737249""",Website
4417,05-04-2025,Zain  Johnson,zain.johnson@hotmail.com,India,SKU-001,5,$21.58,Website
4418,27/08/2025,Priya Akram,priya.akram@mail.com,Pakistan,SKU-005,1,3.06,Marketplace
4419,09-04-2025, John Raza ,john.raza@hotmail.com,United States,SKU-008,2,23.51,Website
4420,2025-06-28,Sophia Smith,sophia@example,usa,SKU-008,1,$19.86,Website
4421,18/05/2025,Michael Kumar,michael.kumar@eml.com,Pakistan,SKU-010,1,$30.24,Marketplace
4422,04-29-2025, Ava Noor ,ava.noor@eml.com,United Arab Emirates,SKU-008,3,22.34,Website
4423,05-08-2025,Faizan Noor,faizan.noor@hotmail.com,pak,SKU-003,5,5.17,Website
4424,16/09/2025,Nida Khan,nida.khan@mail.com,india,SKU-008,4,$22.57,Marketplace
4425,2025-07-29,Amna Akram,amna.akram@eml.com,india,SKU-006,1,$15.86,Marketplace
4426,2025-06-08, Priya Akram ,priya.akram@shop.com,PK,SKU-004,5,6.97,Marketplace
4427,2025/04/15,Ahmed Tariq,ahmed.tariq@eml.com,PK,SKU-007,1,0,Website
4428,07-08-2025,Michael Johnson,michael.johnson@hotmail.com,India,SKU-010,5,28.53,Website
4429,2025-04-01,Hassan Khan,hassan.khan@marketplace.net,USA,SKU-005,2,3.44,Website
4430,08-24-2025,Emily Brown,emily.brown@mail.com,United States,SKU-005,2,$3.03,Marketplace
4431,2025/06/01,Priya Iqbal,priya.iqbal@marketplace.net,UAE,SKU-006,1,"""$16,472549277174462""",Marketplace
4432,04/12/2025,Jane Davis,jane.davis@shop.com,PAKISTAN,SKU-009,2,9.05,Marketplace
4433,07-08-2025,John Siddiqui,john.siddiqui @ eml.com,India,SKU-004,2,$6.88,Website
4434,2025-07-24,Huda Ali,huda.ali@example.com,india,SKU-010,one,$32.67,Website
4435,07/01/2025, Bilal Noor ,bilal.noor@shop.com,usa,SKU-009,2,$10.44,Marketplace
4436,07/15/2025,Noor Tariq,noor.tariq@marketplace.net,Pakistan,SKU-005,2,$3.09,Website
4437,09/08/2025,John Ali, john.ali@hotmail.com ,PK,SKU-004,1,$7.65,Website
4438,04-26-2025,Michael Ali,michael.ali@shop.com,India,SKU-002,5,$12.88,Marketplace
4439,2025/06/20,Laiba Khan,laiba.khan@shop.com,PK,SKU-001,2,$21.21,Marketplace
4440,04-18-2025,Anil Johnson,anil.johnson@marketplace.net,Pakistan,SKU-002,1,11.89,Website
4441,2025/09/05,John Patel,john.patel@shop.com,PK,SKU-003,3,$4.64,Marketplace
4442,2025-05-17,Arjun Khan,arjun@example,PK,SKU-007,4,$0.00,Marketplace
4443,2025/05/30,Liam Yadav,liam.yadav@@marketplace.net,Pakistan,SKU-009,2,9.55,Marketplace
4444,2025-07-17,Sophia Sharma,sophia.sharma@example.com,United States,SKU-008,4,$21.63,Website
4445,2025-07-25,Laiba Raza,LAIBA.RAZA@EML.COM,pakistan,SKU-003,4,$4.60,Marketplace
4446,2025-06-19,Liam Ahmad,liam.ahmad@mail.com,usa,SKU-001,2,18.16,Marketplace
4447,2025/08/21,Ava Yadav,ava.yadav@mail.com,USA,SKU-006,5,14.16,Website
4448,2025/08/12,Meera Khan,meera.khan@mail.com,PAKISTAN,SKU-010,3,27.89,Marketplace
4449,10/08/2025,Sara Gupta, sara.gupta@mail.com ,United States,SKU-002,5,"""$13,032289720726398""",Marketplace
4450,25/09/2025,Huda Brown,huda.brown@shop.com,UAE,SKU-002,3,$11.50,Website
4451,2025/05/22,Ahmed Ali,ahmed.ali@shop.com,United Arab Emirates,SKU-006,4,16.19,Marketplace
4452,06/09/2025, Hassan Chen ,hassan.chen@shop.com,United Arab Emirates,SKU-008,1,22.58,Marketplace
4452,09-25-2025,Ava O'Brien,ava.obrien@mail.com,pak,SKU-002,4,12.03,Website
4454,09/05/2025,Bilal Sharma,BILAL.SHARMA@EXAMPLE.COM,Pakistan,SKU-003,5,4.66,Website
4455,2025-04-20,Sophia Ali,sophia.ali@example.com,United Arab Emirates,SKU-002,1,12.5,Website
4456,2025-04-23, Rahul Yadav ,rahul.yadav@shop.com,usa,SKU-005,4,"""$3,5090133810150586""",Marketplace
4457,25/05/2025,Usman Khan,usman.khan@mail.com,United Arab Emirates,SKU-009,5,10.8,Website
4458,31/08/2025,Zain Johnson,zain.johnson@marketplace.net,United Arab Emirates,SKU-007,4,$0.00,Website
4459,2025-07-13,Omar Ali,omar.ali@hotmail.com,Pakistan,SKU-004,3,7.62,Website
4460,09-18-2025,Sophia Zafar,sophia.zafar@eml.com,United States,SKU-004,3,7.77,Marketplace
4461,2025-08-29,Sophia Iqbal,sophia.iqbal@hotmail.com,Pakistan,SKU-002,2,$11.55,Website
4462,04/05/2025,Jane Ali,JANE.ALI@EML.COM,pakistan,SKU-009,4,10.56,Website
4463,2025/07/29,Nida Tariq,nida.tariq@mail.com,United Arab Emirates,SKU-010,2,29.64,Website
4464,27/06/2025,Jane Sharma,jane.sharma@example.com,india,SKU-010,3,$29.39,Website
4465,2025-06-22,Ahmed Yadav,ahmed.yadav@mail.com,United States,SKU-009,5,"""$10,635633056935236""",Website
4466,08-07-2025,Anil Ahmad,anil.ahmad@example.com,PK,SKU-009,1,$10.36,Website
4467,06-18-2025,Omar Raza,omar.raza@hotmail.com,United States,SKU-008,2,21.16,Website
4468,06-06-2025,Liam Tariq,liam.tariq@shop.com,pak,SKU-006,1,$13.71,Website
4469,04-14-2025,John Hassan,john.hassan@example.com,UAE,SKU-009,5,$9.58,Website
4470,2025/08/06,Zain Qureshi,zain.qureshi@example.com,United Arab Emirates,SKU-003,2,$4.65,Marketplace
4471,2025-04-16,Laiba Smith,laiba.smith@hotmail.com,India,SKU-004,2,$7.58,Marketplace
4472,05-26-2025,Rahul Ali,rahul.ali@shop.com,PK,SKU-003,5,$4.85,Website
4473,06-16-2025,Emily Raza,emily.raza@mail.com,PAKISTAN,SKU-007,2,$0.00,Marketplace
4474,09/14/2025,Nida Khan,nida.khan@eml.com,Pakistan,SKU-008,3,21.45,Website
4475,05/09/2025,Usman  Patel,usman.patel@eml.com,Pakistan,SKU-001,5,21.25,Website
4476,07-12-2025,Amna Khan,amna.khan@hotmail.com,UAE,SKU-009,4,"""$10,742224340077527""",Website
4477,2025/04/25,Arjun Raza,arjun.raza@shop.com,usa,SKU-006,2,$15.74,Marketplace
4478,09/14/2025,Faizan Gupta,faizan.gupta@mail.com,PAKISTAN,SKU-003,1,5.37,Marketplace
4479,06/29/2025,Noah Zafar,noah.zafar@eml.com,pak,SKU-009,1,$9.09,Marketplace
4480,2025/08/11,Nida Raza,nida.raza@marketplace.net,UAE,SKU-001,3,$19.99,Website
4481,07/11/2025,Usman Johnson,usman.johnson@marketplace.net,United States,SKU-003,2,4.96,Website
4482,26/08/2025,Anil Akram,anil.akram@mail.com,india,SKU-010,5,$27.59,Marketplace
4483,07/22/2025,Anil O'Brien,anil.obrien@marketplace.net,pak,SKU-005,3,$3.08,Marketplace
4484,05-06-2025,Rahul Zafar,RAHUL.ZAFAR@MARKETPLACE.NET,United Arab Emirates,SKU-002,4,$13.26,Marketplace
4485,07/04/2025,Omar Khan,omar.khan@mail.com,UAE,SKU-004,2,$7.01,Website
4486,2025/06/18,Zain Khan,zain.khan@shop.com,USA,SKU-005,1,$2.98,Website
4487,09/25/2025,Sonia Iqbal,sonia.iqbal@eml.com,PAKISTAN,SKU-003,5,4.56,Website
4488,05-12-2025,Hassan  Singh,hassan.singh@hotmail.com,india,SKU-003,3,4.95,Marketplace
4489,2025/04/01,Rahul Zafar,rahul.zafar@eml.com,UAE,SKU-006,3,$14.70,Website
4490,06-17-2025,Laiba O'Brien,laiba.obrien@mail.com,United Arab Emirates,SKU-009,1,$10.01,Website
4491,08-21-2025,Usman Johnson,usman.johnson@eml.com,usa,SKU-004,3,7.33,Website
4492,07/27/2025,Michael Zafar,michael.zafar@mail.com,India,SKU-005,3,3.0,Marketplace
4493,11/08/2025,Sonia Hassan,sonia.hassan@hotmail.com,PK,SKU-001,4,"""$18,07521838995654""",Website
4494,2025-05-22,John Iqbal,john.iqbal@@eml.com,UAE,SKU-008,5,$20.41,Marketplace
4495,05/08/2025,Ali Chen,ali.chen@marketplace.net,pakistan,SKU-006,2,15.82,Website
4496,19/09/2025,Nida Hassan,nida.hassan@example.com,India,SKU-009,1,"""$9,499073618764955""",Marketplace
4497,12/07/2025,Rahul Khan,rahul.khan@hotmail.com,PK,SKU-002,5,$12.36,Website
4498,04/05/2025,Emily Ali,emily.ali@hotmail.com,UAE,SKU-003,3,$4.84,Marketplace
4499,2025/05/26,Olivia Abbas,olivia.abbas@hotmail.com,pak,SKU-005,2,3.52,Marketplace
4500,2025/07/26,Usman Gupta, usman.gupta@marketplace.net ,pakistan,SKU-003,1,$4.90,Website
4501,30/05/2025,Rahul Noor,rahul.noor@eml.com,India,SKU-008,1,23.0,Marketplace
4502,2025/06/14,Noor Khan,noor.khan@example.com,India,SKU-010,3,$31.68,Marketplace
4503,07/06/2025,Bilal Raza,bilal.raza @ eml.com,United Arab Emirates,SKU-001,4,"""$18,609669257751815""",Marketplace
4504,2025/07/10,Emily Johnson,emily.johnson@marketplace.net,USA,SKU-008,1,$20.08,Marketplace
4505,2025-08-04,Faizan Tariq,faizan.tariq@marketplace.net,PAKISTAN,SKU-005,5,"""$3,43862450741425""",Website
4506,04/03/2025,Hassan Khan,hassan@example,usa,SKU-003,5,$5.35,Website
4507,03/04/2025,Noah Ahmad,noah.ahmad@shop.com,UAE,SKU-001,2,$20.46,Website
4508,2025/08/17,Emily Brown,emily.brown @ mail.com,United Arab Emirates,SKU-010,1,$31.76,Website
4509,09/27/2025,Amna Zafar,amna.zafar@hotmail.com,pak,SKU-009,one,10.17,Website
4510,2025-08-27, Olivia Qureshi ,olivia@example,PK,SKU-008,2,23.79,Website
4511,2025-06-29,Zain Noor,zain.noor@marketplace.net,India,SKU-007,3,$0.00,Website
4512,05-05-2025,Rahul Raza,rahul.raza@shop.com,pak,SKU-004,,"""$6,903716325669254""",Website
4513,18/09/2025,Faizan Doe,faizan.doe@marketplace.net,United States,SKU-008,3,20.5,Website
