 order_id ,date,Product,qty,unit_price,TOTAL ,customer_name
ORD74771,24/08/2024,Service Plan,5,$54.99, 274.95 ,Omar Smith
ORD71742,2024-09-08,Widget A,9, 13.75 ,148.50,Noor Ahmed
ORD49766,2024-07-07,Service Plan,7,$54.99, 384.92 ,Maria Ahmed
ORD96054,2024-09-12,Gadget X,3, 7.00 , 21.00 ,Zain Reyes
ORD88571,21-Sep-24,WIDGET B,9,"19,99", 179.91 ,Sara Khan  
ORD58421,"Aug 03, 2024",Widget A,5, 11.25 ,$56.25,Noor Reyes
ORD48248,10-03-2024,SERVICE PLAN,10,$49.99,$499.90,Ayesha Hussain
ORD35434,08-Nov-24,Service Plan,4,$49.99, 189.96 ,Sara Garcia
ORD38096,23/06/2024,Widget A,7,12.50,"105,00",Zain Khan
ORD99870,29-Oct-24,Widget A,10,$12.50, 125.00 ,Omar Hussain  
ORD79878,"Nov 09, 2024",Gadget Y,10,"5,49", 43.92 ,Hassan Chen
ORD39076,08-30-2024,Service Plan, 2 ,54,"131,97",Noor Garcia
ORD88545,13/07/2024,Service Plan, 9 ,"49,99",449,Noor Lee
ORD36512,"Dec 23, 2024",Gadget Y,2,$5.49,10,Fatima Ahmed
ORD51265,"Sep 07, 2024",Widget B,7, 21.99 ,153,Maria Reyes
ORD59137,22/12/2024,SERVICE PLAN, 1 ,"49,99",$49.99,Sara Khan
ORD99083,"Jul 15, 2024",Widget B,8, 19.99 , 191.90 ,Sara Hussain
ORD30769,17/11/2024,Widget A,4,"13,75","55,00",Ayesha Hussain
ORD95822,08-04-2024,Widget A,1, 13.75 ,"13,75",Zain Garcia
ORD95525,23-Nov-24,Widget A,5, 11.25 ,"56,25",Ayesha Iqbal
ORD73531,"Aug 30, 2024",Service Plan,1,$49.99,49,Sara Smith
ORD16385,2024-11-13,Gadget Y,5,5.49, 27.45 ,Ali Ahmed
ORD44948,09-03-2024,Gadget X,5,7.00, 33.25 ,John Ahmed
ORD96232,2024-07-18,Widget B,8,17.99,"143,93",Hassan Lee
ORD89061,2024-12-05,WIDGET B,10, 19.99 ,$199.90,Hassan Garcia  
ORD31602,"Nov 23, 2024",Widget A,3, 12.50 ,"37,50",John Smith
ORD87210,"Dec 30, 2024",Gadget X,6,$7.00, 42.00 ,Ali Garcia
ORD24826,20-Nov-24,Gadget Y,9,"5,49",59,Maria Lee  
ORD94211,26-Jun-24,Widget B,5,$19.99,99.95,Ayesha Lee
ORD54405,2024-06-09,Widget B,2,19.99,39,John Patel
ORD93604,"Sep 15, 2024",Gadget X,4,6.30,"23,94",Ali Patel
ORD10418,13-Oct-24,Widget B,5,"19,99",79,Ali Patel
ORD59556,17-Dec-24,WIDGET B,8,"19,99",167,Ayesha Hussain
ORD85634,2024-10-14,Widget B,6, 19.99 ,119,John Reyes
ORD28119,10-13-2024,GADGET Y,9,$5.49,"49,41",Fatima Iqbal
ORD39684,2024-08-07,Widget B,9,19,179,John Garcia
ORD83415,2024-11-19,Gadget Y,2, 6.04 ,"12,08",Maria Smith
ORD10820,09-24-2024,Widget A,8,$11.25,90,Ali Patel
ORD71974,"Nov 13, 2024",Service Plan,7,"49,99","349,93",Zain Chen
ORD89204,07-07-2024,Widget A,5,13,"68,75",Ali Patel
ORD30782,2024-09-10,Gadget X,4,$7.70, 30.80 ,Maria Hussain
ORD18202,09-14-2024,Widget A, 3 ,"11,25",33,Noor Hussain
ORD93749,07/12/2024,Service Plan, 9 ,49,"449,91",Sara Khan
ORD41116,2024-09-02,Service Plan,7,$49.99,349,John Ahmed
ORD72764,20-Jun-24,Gadget X, 8 ,7,61.60,Sara Hussain
ORD92790,11-Oct-24,Gadget Y,1,$5.49,5.49,Hassan Garcia
ORD36924,"Sep 10, 2024",Widget B,3,21,69.27,Omar Patel
ORD23417,11-24-2024,Widget B,2,$17.99,35.98,Hassan Reyes  
ORD35404,2024-10-22,Widget A,6,"12,50",75,Ayesha Reyes
ORD75164,2024-06-13,Widget A,3,12.50,"37,50",Zain Khan
ORD32354,"Sep 08, 2024",Widget B, 7 , 21.99 ,"153,92",Hassan Chen
ORD81081,2024-12-05,Gadget X,4,7,$30.80,John Reyes
ORD33287,15-Nov-24,Widget A,5,12.50,"62,50",Fatima Ahmed
ORD40498,"Nov 29, 2024",Widget A,1,"12,50","11,88",John Khan
ORD52764,09/11/2024,Gadget Y,8,5.49,"43,92",Omar Garcia
ORD72578,"Nov 03, 2024",Gadget Y,7,"5,49",38,Omar Smith
ORD75694,2024-08-11,Gadget X,2, 6.30 ,$12.60,Zain Ahmed
ORD83591,2024-11-23,Widget B,2,19.99,"39,98",Fatima Chen
ORD45065,12-09-2024,Widget A,10,$11.25,"112,50",Zain Smith
ORD54136,29-Aug-24,WIDGET A,4,11.25,45,Zain Smith
ORD69513,05/08/2024,Widget A,7,12.50,"87,50",Maria Iqbal  
ORD99930,11-14-2024,Widget B,10,19.99,199.90,Noor Chen
ORD93571,2024-11-17,Service Plan,5,54,274,Ayesha Khan
ORD62947,02-Dec-24,Widget A,2,"12,50",25,Omar Hussain
ORD70402,11/09/2024,Widget B,2,19.99,39.98,Ali Iqbal
ORD35527,"Oct 19, 2024",Gadget Y,4,5.49,21.96,Hassan Lee
ORD16528,11/08/2024,Gadget Y,3, 4.94 ,14.08,Ayesha Patel
ORD27519,"Oct 23, 2024",Service Plan,9,$49.99,$449.91,Sara Khan
ORD46527,"Aug 07, 2024",Widget A,10, 12.50 ,"125,00",Zain Smith
ORD97230,06-21-2024,Gadget X,9,7,63,Sara Garcia
ORD49589,"Dec 15, 2024",Gadget Y,4,$5.49,$20.86,Maria Iqbal
ORD61080,07-Sep-24,Widget A,5,"13,75","68,75",Hassan Iqbal
ORD92981,2024-11-12,Widget A,6,$12.50,71.25,Ali Patel
ORD80277,11-05-2024,Widget B,10,21,$219.89,John Smith
ORD94593,30/12/2024,WIDGET A,9, 12.50 ,$112.50,Ali Ahmed
ORD33407,2024-11-16,Service Plan,8,49, 399.92 ,Zain Reyes
ORD40557,07-28-2024,Gadget Y,4,$5.49,$20.86,Noor Iqbal
ORD46871,06-02-2024,Widget B, 8 ,17,"143,93",Sara Iqbal
ORD92926,06-20-2024,Widget B,5,21.99, 109.95 ,Maria Hussain
ORD40001,2024-12-25,Widget A,8,12.50, 100.00 ,Maria Iqbal
ORD83267,25-Dec-24,Service Plan,1,"49,99", 49.99 ,Ayesha Chen
ORD20493,07-30-2024,Gadget X,5, 7.00 ,35,Fatima Hussain
ORD67328,18/08/2024,Gadget X,8,7.00,$67.20,Ayesha Chen
ORD91855,09-12-2024,Widget A,3,"12,50",$37.50,Ali Ahmed
ORD64143,15-Aug-24,Gadget Y,4,$5.49,$20.86,Sara Khan
ORD16478,2024-11-13,Gadget Y,10,$5.49,"54,90",Noor Khan
ORD98883,18-Jun-24,SERVICE PLAN,10,49.99,$399.92,Maria Lee
ORD87123,02/12/2024,Widget A,5,13,68.75,Ayesha Ahmed
ORD19613,20/07/2024,Widget B,6,19.99,119,Maria Chen
ORD13095,2024-12-12,Widget B,5,"19,99",99.95,Ayesha Reyes
ORD83695,09-18-2024,Widget A,1,12.50,12,Omar Garcia
ORD82770,"Nov 29, 2024",Gadget X, 5 ,7.00,$35.00,Maria Patel
ORD79840,24-Dec-24,Gadget Y,10,5.49,$54.90,John Ahmed
ORD23242,"Nov 04, 2024",WIDGET B,10,19.99,209,Sara Ahmed
ORD83558,2024-08-30,Widget A,10, 12.50 ,$125.00,Noor Patel
ORD74164,12-25-2024,Widget A,8,$13.75,110,Maria Smith  
ORD58627,19-Nov-24,Widget B,7,19,146,Ayesha Hussain
ORD50829,"Dec 16, 2024",Gadget Y,3, 5.49 ,$13.18,John Ahmed
ORD37874,06/07/2024,Service Plan,5, 49.99 ,$249.95,Ayesha Hussain
ORD34694,"Sep 17, 2024",GADGET X,7,$7.00, 39.20 ,Hassan Reyes
ORD93291,30-Dec-24,Gadget Y,9,4,$35.58,John Smith
ORD16225,"Dec 23, 2024",Gadget Y,4,4,$19.76,Ayesha Smith
ORD31954,"Sep 15, 2024",Service Plan,4,"49,99",199.96,Fatima Ahmed
ORD88153,"Dec 02, 2024",Widget A,1,"13,75", 13.75 ,Ali Patel
ORD21048,2024-09-17,Gadget X,10,"7,00", 70.00 ,Ayesha Ahmed
ORD63869,15-Jun-24,Widget B,2, 17.99 ,34,Zain Hussain
ORD14716,"Nov 22, 2024",Widget A,7,$13.75,96,Hassan Lee
ORD22615,2024-12-17,Widget B,8,21.99, 175.91 ,Zain Patel
ORD99925,2024-12-17,Gadget Y,5,$4.94,$24.71,Omar Smith
ORD46939,2024-10-17,Gadget Y,7,5.49,$36.51,Sara Reyes
ORD87226,2024-12-01,Widget A,2,$12.50,$25.00,John Chen
ORD87286,01/07/2024,Gadget X,8,7,56.00,Omar Garcia
ORD29479,07-22-2024,Gadget Y,10,6,57,Sara Chen
ORD20730,20-Jun-24,Widget A,7, 11.25 ,78.75,Noor Garcia
ORD20013,19-Sep-24,Service Plan,1,$49.99,39,Fatima Smith
ORD42718,2024-12-16,Gadget X,6,"7,00",$42.00,Sara Patel
ORD59866,08-17-2024,Gadget X,5, 7.00 ,"35,00",Hassan Garcia
ORD82118,10/08/2024,Gadget X,1,7,$7.00,Maria Iqbal
ORD81476,06-22-2024,Widget A,1, 12.50 ,$12.50,Sara Chen
ORD64444,21-Dec-24,Gadget Y,1,5.49,"5,49",John Lee
ORD19637,"Dec 28, 2024",Widget B,7, 19.99 ,111,Maria Reyes
ORD19120,12-31-2024,Widget B,1, 19.99 ,$19.99,Hassan Patel
ORD99174,31/10/2024,Gadget Y,2,"4,94", 9.88 ,Fatima Smith
ORD26747,"Jul 08, 2024",Gadget Y, 7 , 6.04 ,"42,27",John Ahmed
ORD25244,"Sep 21, 2024",Service Plan,5,$54.99,261.20,Maria Khan
ORD45617,12-07-2024,Widget A,3,12,"37,50",Hassan Garcia
ORD92704,2024-11-14,Gadget Y,4,$5.49,26.35,Zain Khan
ORD93990,17/11/2024,Gadget X,2,$7.00,"14,00",John Patel
ORD25673,18-Aug-24,SERVICE PLAN,3,49.99, 149.97 ,Fatima Patel
ORD45364,2024-08-02,Gadget Y,4,5.49,21.96,Hassan Smith
ORD97673,13/06/2024,Widget A,2, 11.25 , 22.50 ,Zain Khan
ORD77251,11-24-2024,Widget B,1,19.99,19,Noor Ahmed
ORD98747,03/09/2024,Service Plan,5,$54.99,219,Zain Smith
ORD83727,2024-06-21,Gadget Y,3,5.49,16.47,Ayesha Garcia
ORD67317,03/07/2024,Gadget X,4,6,$25.20,Ali Garcia
ORD62555,"Oct 11, 2024",Widget A,4,12,"50,00",Ali Khan
ORD41373,23-Jul-24,Service Plan,6,49.99,"299,94",Ayesha Ahmed
ORD29820,05/07/2024,Service Plan,9,49,$449.91,Maria Chen
ORD46267,16-Nov-24,Service Plan,7,49,349.93,Maria Iqbal
ORD15953,"Jul 01, 2024",Service Plan,1,$49.99,$49.99,John Khan
ORD80121,"Jul 31, 2024",Gadget X,3,7.70,$23.10,Noor Reyes
ORD90595,"Nov 25, 2024",Gadget Y,8,5.49,43.92,Hassan Hussain
ORD44644,12-23-2024,Service Plan,8,44,"341,93",Omar Lee  
ORD76528,09-Jul-24,Gadget X,2,7,11,Ayesha Lee
ORD37900,21/11/2024,Service Plan,5,$54.99,$274.95,Ayesha Garcia
ORD96025,2024-12-15,Widget B,9,17,"161,92",Ayesha Smith
ORD70361,23-Jul-24,Service Plan,3,$49.99,"179,96",Hassan Chen
ORD81004,27-Nov-24,Gadget X,6,$7.00,42.00,Omar Lee
ORD94910,27-Dec-24,Gadget Y,10,"5,49",52,Noor Chen
ORD29608,20/12/2024,Widget A, 7 ,$12.50, 87.50 ,Zain Khan
ORD58027,09-03-2024,Service Plan,9,$44.99,$404.92,Ayesha Iqbal
ORD17614,12/08/2024,Gadget X,9,$6.30,$56.70,Maria Reyes
ORD79157,08-07-2024,Gadget Y,2,5.49,10,Ali Hussain
ORD21152,27/07/2024,Gadget X,6,$7.00,"44,10",Omar Iqbal
ORD29267,18-Sep-24,Widget B,6,"21,99",138,Hassan Hussain  
ORD21835,02-Jun-24,Service Plan, 6 , 54.99 ,"329,93",Maria Patel
ORD36107,2024-08-10,Widget A,10,11,"112,50",John Lee  
ORD63378,08-22-2024,Service Plan,3, 49.99 , 149.97 ,Fatima Reyes
ORD83619,"Dec 18, 2024",Gadget X,5,6,31.50,John Garcia
ORD44956,21-Nov-24,Service Plan,5,$49.99,"249,95",Noor Ahmed
ORD55070,"Nov 17, 2024",Widget B,5,19,99.95,Hassan Chen
ORD20333,13-Jun-24,Gadget Y,10,$5.49,57,Noor Garcia
ORD34249,30-Dec-24,Widget B,6,"21,99",$131.93,Ali Hussain
ORD55237,22/06/2024,Widget B,3,"21,99","79,16",Omar Iqbal
ORD81018,10-Oct-24,Gadget Y,2,$5.49,10,Sara Lee
ORD54509,11-01-2024,GADGET Y,6,5,"32,94",Noor Lee
ORD70409,06-14-2024,Gadget Y,8,5.49,43,Ali Smith  
ORD21419,"Oct 30, 2024",Gadget Y,1,$5.49,"5,49",Ali Iqbal
ORD63898,"Jul 23, 2024",GADGET Y,1,5.49,5,Omar Reyes
ORD15702,"Nov 27, 2024",Gadget X,2,7,13.30,Ayesha Chen
ORD86290,"Jul 28, 2024",Service Plan,4,"49,99",199.96,Hassan Chen
ORD52925,12-01-2024,Gadget X,1,$7.00,7,Fatima Chen
ORD19537,20/06/2024,Widget A,8, 12.50 ,100,John Ahmed
ORD24946,2024-07-30,Service Plan,4, 44.99 ,"179,96",Zain Smith
ORD28824,06-Nov-24,Service Plan,3,44.99,128.22,Zain Smith
ORD31629,"Oct 24, 2024",Gadget X,2,6.30,12,Zain Hussain
ORD23866,2024-08-23,Gadget Y,8,5.49,"46,12",Ali Reyes
ORD61749,"Nov 02, 2024",Widget B,3,19,59,Hassan Patel
ORD26257,2024-12-04,Gadget Y,9, 6.04 , 54.35 ,Zain Smith
ORD17260,12-03-2024,Widget A,6,12.50,$71.25,Maria Iqbal
ORD63171,2024-07-07,Gadget Y,7,5,38.43,Zain Reyes
ORD18853,25/06/2024,Gadget Y,2,"6,04",$12.08,Fatima Khan
ORD72351,09-Oct-24,Widget A,4,12,50.00,Omar Smith
ORD74962,26-Aug-24,Gadget X,9,7.00,59,Fatima Smith  
ORD82864,16/09/2024,Widget A,2,$13.75, 26.13 ,Fatima Khan
ORD54301,2024-07-07,Widget A,10,"11,25",112.50,Ali Ahmed
ORD68853,"Dec 16, 2024",Widget A,1,11, 13.50 ,Sara Chen
ORD35030,18-Nov-24,Widget A,1, 12.50 ,11.88,Ali Lee
ORD25058,"Jul 17, 2024",WIDGET B, 2 ,19,$39.98,Ayesha Khan
ORD91069,17/07/2024,Service Plan,8,49.99,$399.92,Sara Iqbal  
ORD88590,2024-10-18,Gadget X,1, 6.30 ,6,John Hussain
ORD54619,2024-09-18,Service Plan,4,49,"199,96",Zain Iqbal
ORD79963,2024-11-01,Widget B,2, 17.99 , 34.18 ,Hassan Iqbal  
ORD54426,2024-11-01,SERVICE PLAN,5,$49.99,249.95,Omar Iqbal
ORD84021,24-Sep-24,Service Plan,1,49,"49,99",Omar Hussain
ORD36824,08-15-2024,Widget A,6,13.75,"82,50",John Ahmed
ORD84651,27/07/2024,Widget A,8,$13.75,$110.00,Fatima Hussain  
ORD85256,12/12/2024,Widget B,5,19,$99.95,Fatima Reyes
ORD52587,02/09/2024,Service Plan,1,49,49.99,Ayesha Khan
ORD67120,2024-09-21,Gadget Y,3, 5.49 , 16.47 ,Hassan Reyes
ORD30154,2024-11-28,Service Plan,7, 44.99 ,$377.92,Noor Lee
ORD10693,"Sep 09, 2024",Gadget Y,10,$5.49,54,Fatima Ahmed
ORD80539,2024-12-12,Service Plan,5,$54.99, 274.95 ,Hassan Iqbal
ORD98761,10-11-2024,Widget B,8,$17.99, 143.93 ,Hassan Hussain
ORD33693,"Nov 27, 2024",Gadget X,3,7, 16.80 ,Fatima Smith
ORD21230,10-02-2024,Gadget X,6, 7.00 ,$42.00,Hassan Iqbal
ORD37407,"Aug 04, 2024",Gadget X,2, 7.70 , 15.40 ,Hassan Iqbal
ORD57621,11/07/2024,Gadget Y,10,6.04,57.37,Ayesha Lee
ORD69273,03/08/2024,Widget B,7,"19,99",139.93,Omar Patel
ORD72876,22-Dec-24,WIDGET B,4,$17.99,"71,96",Ali Ahmed
ORD58376,10/07/2024,Service Plan,8, 54.99 ,$439.91,Ali Reyes
ORD65766,01-Jun-24,Widget A,4,"12,50",50.00,John Patel  
ORD65128,19-Dec-24,WIDGET A,5,$13.75,$68.75,Omar Reyes
ORD64612,2024-11-30,Widget A,1,$12.50,13.12,Fatima Smith
ORD53625,2024-11-21,Widget A,5,13,"68,75",Ayesha Lee
ORD61549,30/06/2024,Widget B,4,"19,99", 79.96 ,Fatima Ahmed
ORD18154,09-Jul-24,WIDGET B,4,"19,99",83.96,Ali Iqbal
ORD11256,15-Oct-24,Gadget Y,4, 4.94 ,$19.76,Fatima Patel
ORD78915,"Nov 22, 2024",Service Plan,9,49.99,449.91,Zain Patel
ORD61887,24-Oct-24,Widget B,6,21.99,131.93,Maria Iqbal
ORD43839,01-Dec-24,Gadget Y,3, 6.04 ,"18,12",Hassan Smith
ORD62149,22-Oct-24,Service Plan,5,44.99,224.95,Fatima Ahmed
ORD15531,07-19-2024,Gadget X,2,"7,70","15,40",Ayesha Lee
ORD87647,19/06/2024,Gadget Y, 1 ,5.49,"5,49",Sara Ahmed
ORD51703,2024-07-21,Gadget Y,8,$6.04, 48.31 ,Hassan Khan
ORD51822,08-27-2024,Gadget X,6,6.30,37.80,Fatima Hussain
ORD94819,"Sep 28, 2024",Widget A,10, 11.25 ,112.50,Noor Chen  
ORD39659,21-Sep-24,Widget B,9,$19.99,$179.91,Hassan Reyes
ORD99756,30/07/2024,Widget B,3,19.99,59.97,Ali Khan
ORD24821,2024-08-13,Gadget X,9, 7.00 ,63.00,Omar Garcia
ORD29674,"Sep 23, 2024",GADGET Y,3,$5.49,16.47,Hassan Reyes
ORD91997,07/07/2024,Service Plan,6, 54.99 ,"329,93",Noor Khan
ORD62034,23-Dec-24,Gadget Y,2,6.04, 12.08 ,Noor Ahmed
ORD76859,09-10-2024,Gadget X,6,$7.00,$33.60,Ayesha Smith
ORD21504,2024-11-26,Widget A,8,"12,50","95,00",John Ahmed
ORD42249,10-28-2024,Service Plan,2,$54.99,$131.97,Noor Reyes
ORD42967,2024-08-29,Service Plan,9,44,$485.90,Ayesha Smith
ORD30423,04-Jul-24,Widget B,1,19,19,Hassan Hussain
ORD50485,28/10/2024,Widget A,8,"11,25","72,00",Maria Chen
ORD52561,"Dec 09, 2024",Gadget Y,5,5.49,27,Hassan Reyes
ORD65803,2024-08-12,Widget B,5,21,"109,95",Sara Khan
ORD94313,19-Sep-24,Service Plan, 5 ,49,249.95,John Smith
ORD82903,2024-09-13,Widget A,4, 12.50 ,50.00,John Khan
ORD16198,12/09/2024,Gadget Y,4,6.04,25,Fatima Ahmed
ORD18965,07-Dec-24,Gadget Y,6,"6,04",36,Fatima Reyes
ORD19259,16/11/2024,Widget B,5,19,"99,95",Fatima Ahmed
ORD80131,"Nov 18, 2024",Gadget X,5, 7.00 , 35.00 ,Omar Chen
ORD46234,18-Oct-24,Widget B,8,21.99,175.91,Sara Garcia
ORD27260,"Jun 02, 2024",Widget B,3, 19.99 , 59.97 ,Maria Iqbal
ORD79643,24/12/2024,Gadget X,2,"7,70","15,40",Maria Garcia
ORD47078,19/06/2024,Gadget Y,1,5.49,"6,59",Omar Chen
ORD93565,15/11/2024,Widget B,3,19.99,59,Ayesha Chen  
ORD96629,03/07/2024,Widget B,8,$17.99,$143.93,Ali Khan
ORD22481,11-03-2024,Widget A,1,"12,50","12,50",Omar Reyes
ORD66152,27/06/2024,Gadget Y,5, 6.04 ,"31,70",Hassan Iqbal
ORD17319,10-Jun-24,Service Plan,9,54.99,$494.90,Ali Reyes
ORD59162,2024-12-02,Widget B,7,$19.99,139.93,Omar Smith
ORD91960,15/06/2024,Service Plan, 10 , 54.99 ,$549.89,John Reyes
ORD41264,"Sep 11, 2024",Widget B,6,19,119,John Patel
ORD94299,"Sep 21, 2024",Widget A,4,"12,50",$50.00,Ayesha Hussain
ORD25656,06-13-2024,Gadget X,1,6.30,"6,30",John Lee  
ORD64579,23-Nov-24,Service Plan,4,"44,99", 179.96 ,Noor Khan  
ORD21673,25-Aug-24,Service Plan,6, 44.99 ,269.95,Noor Hussain
ORD56105,24-Oct-24,Service Plan,4,"49,99",199,Ayesha Reyes
ORD80887,13/06/2024,Gadget X,9,7,"63,00",Ali Reyes
ORD41987,08-05-2024,Service Plan,4, 44.99 ,$179.96,Fatima Ahmed
ORD83302,2024-12-11,Gadget X,6,$7.00,"42,00",Hassan Khan
ORD94947,17-Dec-24,Service Plan,3, 44.99 ,"107,98",Ayesha Chen
ORD91944,2024-06-24,Widget B,3, 19.99 ,59.97,Ali Reyes
ORD73146,10-22-2024,Service Plan,7,49,349.93,Maria Chen
ORD55981,03/11/2024,GADGET X,3,7,21.00,Zain Smith
ORD89835,22/06/2024,Widget B,10,19.99,199,Zain Garcia
ORD92984,27-Aug-24,Gadget Y,2,$6.04,$12.08,Fatima Lee
ORD95850,29/09/2024,Service Plan,8,49.99,479,Fatima Khan
ORD24125,08-18-2024,Service Plan,1, 49.99 ,$49.99,Sara Ahmed
ORD46250,2024-07-23,Gadget X,5,7, 33.25 ,Zain Ahmed
ORD60663,06-08-2024,Gadget Y,7,5,38.43,Omar Lee
ORD97588,02-Dec-24,Gadget X,8,"7,00",67.20,Zain Ahmed
ORD14919,08/10/2024,Widget B,4, 21.99 ,$87.96,Omar Lee
ORD31083,28-Aug-24,Gadget Y,6, 4.94 ,29.65,Fatima Lee  
ORD10523,"Jun 20, 2024",Service Plan,2, 49.99 ,99.98,Ali Lee
ORD57716,"Aug 27, 2024",Gadget X,3,7,27.72,Maria Ahmed
ORD41867,08-03-2024,Widget A,1,12,"12,50",Noor Ahmed
ORD64787,2024-12-24,Widget B,9,"19,99", 215.89 ,Ali Patel
ORD77683,26-Aug-24,Gadget X,6, 7.70 ,"46,20",Fatima Lee
ORD96820,2024-12-14,Widget B,6, 19.99 , 119.94 ,Sara Patel
ORD55788,02-Sep-24,Gadget X,7,"7,70","53,90",Noor Khan
ORD91117,2024-09-03,Service Plan,5,"49,99","249,95",Maria Ahmed
ORD24662,30/12/2024,GADGET Y,2,$4.94,9.88,Ayesha Khan
ORD26333,06-Dec-24,Gadget X,3,7,$23.10,Hassan Iqbal
ORD79529,"Nov 14, 2024",Gadget X,5,7,$35.00,John Chen
ORD28596,09-06-2024,Widget B,2,17.99,34,Zain Iqbal
ORD82624,19-Dec-24,Gadget Y,4, 6.04 ,"24,16",Noor Iqbal
ORD12450,"Oct 14, 2024",Service Plan,1,$54.99,$54.99,Hassan Ahmed
ORD51689,"Aug 25, 2024",Widget A,10,"12,50",100.00,John Patel
ORD48000,07-08-2024,Gadget Y,1,$5.49,6,Maria Patel
ORD62836,08-17-2024,Widget B,3, 19.99 ,59.97,Fatima Patel
ORD49247,"Sep 28, 2024",Widget A,5,$12.50,$62.50,Zain Smith
ORD62742,19-Sep-24,GADGET X,7, 7.00 ,"46,55",John Hussain
ORD82968,07-Aug-24,SERVICE PLAN,1,49,49.99,Fatima Iqbal
ORD22676,16-Aug-24,Widget B,1,$19.99,19,Omar Chen
ORD40728,08-Oct-24,Widget A,3,"13,75", 41.25 ,Zain Smith
ORD46028,19-Dec-24,Widget A,4, 13.75 , 55.00 ,Ali Garcia
ORD48190,2024-12-26,Widget B,8,19,"159,92",Fatima Garcia
ORD58425,2024-11-30,Gadget X,2,$7.00,"14,00",John Iqbal  
ORD66461,2024-10-19,Widget B,2,$21.99,"43,98",Hassan Iqbal
ORD56107,04-Nov-24,Widget A,6,12, 75.00 ,Ali Chen
ORD67738,02/06/2024,Widget A,7,"11,25",82.69,Fatima Patel
ORD63848,15-Oct-24,Gadget Y,8, 5.49 ,"43,92",Ayesha Reyes
ORD29668,2024-09-27,Gadget Y,3, 4.94 ,$14.82,Hassan Lee
ORD65333,2024-12-25,Service Plan,2,49.99, 104.98 ,Ayesha Smith
ORD93404,2024-09-08,Gadget X,7, 7.00 ,49,John Reyes
ORD54948,31-Oct-24,Gadget X,10, 7.00 ,"84,00",Zain Chen
ORD25746,25-Jul-24,Service Plan,2,"49,99", 99.98 ,Hassan Lee
ORD51733,12-05-2024,Widget A,9,$12.50,112.50,Ayesha Khan
ORD32365,24/08/2024,Widget A,8,12.50,$100.00,Omar Hussain
ORD55092,04-Dec-24,Gadget Y, 3 ,5,16,Ali Lee
ORD31320,20/11/2024,Gadget X,10, 7.00 ,70,Maria Khan
ORD54902,11/06/2024,Gadget X,4,"7,00",28,Hassan Smith
ORD69535,09-02-2024,Widget A,5, 12.50 ,62,Hassan Hussain
ORD71194,08-Aug-24,Widget B,4,$17.99,"71,96",Omar Smith
ORD36400,10-28-2024,Service Plan,3,49.99,119.98,Maria Khan
ORD47193,2024-12-08,Service Plan,9,"49,99","449,91",Sara Smith
ORD93932,2024-07-16,Widget B,7, 21.99 ,153,Hassan Iqbal
ORD98374,11-03-2024,Widget B,9,19.99, 179.91 ,Ayesha Garcia
ORD72767,2024-06-30,Service Plan,5,54,$274.95,Fatima Smith
ORD73681,"Aug 19, 2024",Gadget X, 1 ,7.00,5,Ali Iqbal
ORD99185,"Oct 13, 2024",SERVICE PLAN,5, 49.99 ,"249,95",Hassan Smith
ORD39485,"Aug 05, 2024",Widget A,1,12.50,12.50,Hassan Lee
ORD63833,"Jul 18, 2024",Gadget X, 6 ,7.00,"42,00",Ali Chen
ORD10268,22-Oct-24,Service Plan,4,$44.99,"179,96",Fatima Smith
ORD91143,09/07/2024,Widget B,4, 19.99 ,83.96,Ali Lee
ORD52628,09-13-2024,GADGET X,9,$7.00,63.00,Omar Garcia
ORD26523,2024-10-26,Gadget X,6,7,"44,10",Fatima Hussain
ORD24490,24/08/2024,Gadget Y,6,$6.04, 34.42 ,Sara Khan
ORD75183,19/07/2024,Widget B,4,"17,99",$68.37,Fatima Ahmed
ORD23662,01-Jun-24,Widget A,8,12.50,100,Noor Hussain
ORD40097,2024-11-29,Gadget Y,9,$6.04, 54.35 ,Noor Reyes
ORD93660,"Sep 12, 2024",Gadget Y,6,5,$32.94,Noor Hussain
ORD54440,01/06/2024,Widget B,7,$19.99, 139.93 ,John Hussain
ORD60410,07-19-2024,Gadget Y,1,"5,49", 5.49 ,Ayesha Smith
ORD29952,23-Jul-24,Gadget Y,8,$4.94,$39.53,Fatima Smith
ORD25554,16/08/2024,Gadget Y,3, 6.04 ,"18,12",Ayesha Khan
ORD40851,"Oct 09, 2024",Widget A,8,13.75,110.00,John Hussain
ORD93865,28-Oct-24,Widget A,7,11,$78.75,Hassan Hussain
ORD31840,21/12/2024,SERVICE PLAN,3,$44.99,134.97,Ali Iqbal
ORD48026,31-Oct-24,WIDGET B,6,17.99,107,Ayesha Smith
ORD83644,08-Jun-24,Gadget Y,2,"5,49",10,Omar Khan
ORD31213,"Aug 09, 2024",Widget A,6,13.75,82,John Smith  
ORD55640,05-Aug-24,Gadget Y,4,4,$19.76,Maria Hussain
ORD31535,12-08-2024,Gadget Y, 9 , 5.49 ,46,Sara Khan
ORD76874,05-Aug-24,Widget A,8,12.50,$100.00,John Lee
ORD63002,2024-11-08,Widget A,8, 12.50 , 100.00 ,Omar Ahmed
ORD64424,29-Nov-24,Gadget Y,1,5.49,$5.49,Hassan Garcia
ORD65899,06-Oct-24,Gadget Y,6, 4.94 , 35.58 ,Noor Hussain
