 order_id ,date,Product,qty,unit_price,TOTAL ,customer_name
ORD52610,"Nov 20, 2024",Service Plan,8, 54.99 ,$439.91,Hassan Hussain
ORD63054,06-19-2024,Widget A,3,"12,50", 37.50 ,Omar Garcia
ORD57600,09/12/2024,Service Plan,9,54.99,$494.90,John Ahmed
ORD22524,17-Jun-24,Gadget Y,9,5.49, 59.29 ,Hassan Ahmed
ORD50549,29/07/2024,Widget B,5, 21.99 ,109.95,Ali Hussain
ORD72410,28-Sep-24,Service Plan,5,$44.99,224,Noor Iqbal
ORD50587,"Aug 28, 2024",GADGET Y,9,"5,49","49,41",Hassan Garcia
ORD27865,"Aug 28, 2024",Gadget X, 8 ,"6,30",60,John Patel  
ORD58974,19/07/2024,Gadget Y,9,6,$54.35,John Ahmed
ORD90375,"Dec 24, 2024",Gadget X,5,$6.30,$31.50,Hassan Garcia
ORD69345,09/08/2024,Service Plan,8,49.99,399.92,Hassan Ahmed
ORD67464,04/12/2024,Widget A,4,"12,50",60,Maria Reyes  
ORD20515,2024-12-10,Widget B,1, 19.99 ,$19.99,John Iqbal
ORD42631,07-Sep-24,Gadget Y,4,$5.49,"17,57",Maria Smith  
ORD82034,12/10/2024,Widget A,5,"13,75",$68.75,Sara Lee
ORD31936,21/12/2024,Gadget X,10,7.00, 70.00 ,Fatima Patel
ORD42600,2024-07-11,Gadget Y,2,4.94,$9.88,Zain Ahmed
ORD83184,12-19-2024,Gadget X,8,$7.00,67.20,Fatima Reyes
ORD74237,"Jul 19, 2024",SERVICE PLAN,3,"44,99", 134.97 ,Zain Smith
ORD48754,27-Dec-24,Gadget X,9,7,63.00,Noor Hussain
ORD18302,"Nov 16, 2024",Service Plan,7, 49.99 ,"349,93",Maria Iqbal
ORD78576,16/11/2024,Widget A,1,12.50,10.00,Ali Patel
ORD74213,13-Oct-24,Service Plan, 10 ,49.99,$474.91,Fatima Ahmed
ORD57307,10-21-2024,Gadget Y, 6 , 5.49 ,32.94,John Ahmed
ORD22729,26-Jun-24,Widget B,9,$21.99, 188.01 ,Omar Ahmed
ORD98407,26-Sep-24,Gadget Y,2,5,$10.98,Zain Patel
ORD51307,"Oct 19, 2024",Gadget X,6,"7,70", 46.20 ,Zain Lee
ORD43303,09-01-2024,Gadget Y, 8 , 6.04 ,$38.65,John Khan
ORD51275,06-Jun-24,Gadget X,9,$6.30,56,Maria Smith
ORD86304,03-Aug-24,Widget B,5,$19.99,"119,94",Fatima Smith
ORD85527,2024-12-27,Widget A,10,12.50,"150,00",Maria Iqbal
ORD39716,12-09-2024,Service Plan,1, 54.99 ,"43,99",Zain Lee
ORD61495,09-23-2024,Service Plan,10,44,"539,89",Sara Reyes  
ORD62322,07/08/2024,Widget A,7,$11.25,$78.75,Fatima Iqbal
ORD90739,12-06-2024,Service Plan,4, 49.99 ,239,Omar Hussain
ORD87840,15-Nov-24,Widget A,5,12,62,Ali Lee
ORD21247,06-29-2024,Widget A,4,11.25,45.00,John Reyes
ORD80517,25-Jul-24,Widget B,9,17,$161.92,Ali Iqbal
ORD15699,05-Aug-24,Widget B,1,"19,99",19.99,Sara Iqbal
ORD96520,"Sep 01, 2024",Widget A,1,$12.50, 12.50 ,Sara Hussain
ORD21537,2024-07-18,Widget B,9,21.99, 197.90 ,John Hussain
ORD12408,28-Aug-24,Gadget X,6,"7,00","42,00",Omar Khan
ORD39567,09-Jul-24,Gadget X,7, 7.00 ,$58.80,Omar Lee
ORD50944,02-Nov-24,Gadget X,8, 6.30 ,$47.88,Hassan Garcia
ORD27727,19-Sep-24,Widget B,10, 19.99 ,199.90,Hassan Hussain
ORD13864,12-13-2024,GADGET X,7,$7.70,53.90,Hassan Smith
ORD90864,08/08/2024,Service Plan,10,$44.99,"449,91",Sara Reyes
ORD71441,30/11/2024,Gadget X,3,$7.70,23.10,Omar Khan
ORD39170,08-Dec-24,Widget B,4,19,95,Ayesha Iqbal  
ORD59856,02-Dec-24,Gadget X,7, 6.30 ,44.10,Zain Ahmed
ORD15559,2024-08-02,Service Plan,9, 54.99 ,494.90,Ayesha Garcia
ORD47475,2024-09-27,Widget B,7, 19.99 ,139,Fatima Ahmed
ORD86735,"Nov 26, 2024",SERVICE PLAN,3,54.99, 164.97 ,Ayesha Reyes
ORD95010,11-30-2024,Widget B,2,19.99,47,Zain Patel
ORD59886,12/06/2024,Widget B,6,$17.99,$107.95,Ali Iqbal
ORD68491,2024-08-13,Widget B,2, 19.99 ,39.98,Fatima Reyes
ORD10753,"Nov 03, 2024",GADGET Y,4,5,21.96,Noor Patel
ORD46452,11-06-2024,Service Plan,4,49.99,159.97,Noor Patel
ORD16426,28-Jun-24,Gadget Y,3, 5.49 , 16.47 ,Hassan Reyes
ORD14697,2024-06-24,Gadget X,6,7,42.00,John Reyes
ORD45968,24/08/2024,Service Plan,7, 44.99 , 314.94 ,Zain Ahmed
ORD47642,18-Sep-24,Service Plan,6,"49,99", 299.94 ,Noor Reyes
ORD74553,24/12/2024,Widget B,10,19.99,199,Sara Lee
ORD64269,12/06/2024,Gadget X,6,6.30,"37,80",John Ahmed
ORD52457,14-Dec-24,Widget A,2, 12.50 ,$25.00,Ayesha Hussain
ORD72797,30-Sep-24,Widget A,3,"13,75",49,Ali Chen
ORD51353,10-21-2024,Service Plan,1,"49,99",$49.99,John Khan
ORD80028,07-13-2024,Service Plan,10,"54,99","439,91",Omar Ahmed
ORD69232,2024-12-30,Gadget X,4,"6,30",$25.20,Sara Reyes
ORD75543,10-Jul-24,Widget B,6,"21,99",$131.93,Sara Chen
ORD14791,26-Sep-24,Gadget Y,9,5.49,39.53,Sara Chen
ORD12946,10-26-2024,Gadget X,4,"7,00",28,Sara Garcia
ORD11999,11-07-2024,Service Plan,9, 49.99 ,$449.91,John Patel
ORD90381,2024-08-26,Service Plan,8,49.99,479.90,Omar Iqbal
ORD87693,09/11/2024,GADGET Y,10, 5.49 ,54,Noor Smith
ORD71377,25/06/2024,Gadget Y,5,$6.04, 30.20 ,John Hussain
ORD97186,2024-08-24,Gadget X,8,"7,70",$73.92,John Hussain
ORD23491,09-12-2024,Widget A,6, 11.25 , 67.50 ,Omar Lee
ORD73225,07-Sep-24,Widget A,6,12,75,Noor Hussain
ORD96849,11-19-2024,Widget A,10, 13.75 ,165,Hassan Garcia
ORD24253,2024-11-23,Service Plan,7,49.99,$349.93,Noor Khan
ORD69372,15/10/2024,Gadget X,7,$6.30,"44,10",John Patel
ORD66980,01/12/2024,Gadget X,2,"6,30", 15.12 ,Ali Khan
ORD57086,29-Jun-24,Gadget X,1,7,7,Omar Iqbal
ORD32729,09-30-2024,WIDGET B,4,17,$71.96,Hassan Khan  
ORD73792,"Nov 16, 2024",Gadget Y,3, 5.49 , 19.76 ,Hassan Reyes
ORD68988,2024-09-07,Gadget X,4, 7.00 ,$28.00,Zain Garcia
ORD58099,2024-06-09,Widget A,10, 13.75 ,137.50,Hassan Chen
ORD46624,2024-09-28,Service Plan,2,$44.99,89.98,Zain Patel
ORD55029,"Oct 15, 2024",Widget A,8, 13.75 ,110,Maria Garcia  
ORD88333,09-Dec-24,Gadget X,10,$7.00,"84,00",Noor Khan
ORD76269,06-20-2024,Gadget X, 5 ,"7,00",35.00,Noor Smith
ORD96396,23/09/2024,Gadget X,3,7, 21.00 ,Ali Hussain
ORD88059,28/12/2024,Widget B,8,21,$175.91,Ayesha Patel
ORD94182,"Aug 07, 2024",Widget A,1,"12,50", 12.50 ,Ayesha Iqbal
ORD44422,"Jul 08, 2024",Service Plan,7,49, 349.93 ,Ali Ahmed
ORD66595,2024-11-04,Gadget X,6,"7,00",42,Fatima Lee
ORD35549,2024-10-12,Gadget X, 3 ,7.00,21.00,Zain Ahmed
ORD47132,2024-08-04,Widget B,1, 19.99 ,$19.99,Noor Ahmed
ORD89257,04/07/2024,Gadget Y,10,"5,49",54.90,Fatima Garcia
ORD97500,12-15-2024,Gadget X,5,7.00,"35,00",Ali Garcia
ORD67747,"Jun 18, 2024",Gadget Y,4,4.94,19,Ayesha Patel
ORD43947,06-27-2024,Widget A, 2 ,12,25,Hassan Khan
ORD44922,"Jul 09, 2024",GADGET X,7,6,52.92,Zain Lee
ORD73185,07-02-2024,Service Plan,9,49,449.91,Maria Chen
ORD70245,"Dec 12, 2024",Gadget X,4,$7.00,28,Sara Hussain
ORD67407,"Dec 06, 2024",Widget B,3,19, 56.97 ,John Reyes
ORD68891,2024-06-05,Widget A,6,12, 75.00 ,Fatima Chen
ORD19441,10-Jun-24,Widget B,8,19.99,$159.92,Ali Smith
ORD22752,2024-09-25,Service Plan,3,44, 107.98 ,Ayesha Ahmed
ORD98918,09-11-2024,GADGET X,2,$6.30, 12.60 ,Hassan Hussain
ORD64415,14-Jul-24,GADGET X,9,7.00, 63.00 ,Omar Smith
ORD10832,"Jun 02, 2024",Widget B,2,17,$35.98,Hassan Garcia
ORD32878,04-Nov-24,WIDGET A,10,12.50,"125,00",Maria Iqbal
ORD25401,14-Oct-24,Widget A,10, 12.50 ,$125.00,John Khan
ORD99816,2024-09-30,Gadget Y,3,5.49,"16,47",Ayesha Iqbal
ORD69394,"Jun 12, 2024",Widget A,1, 11.25 ,$9.00,Fatima Patel
ORD98716,23/08/2024,Widget B,2,19,39,Ayesha Ahmed
ORD67129,08/07/2024,Widget B,10,21,"230,88",John Lee  
ORD84536,"Jun 16, 2024",Gadget X,3,7,"21,00",Ayesha Garcia
ORD93623,2024-11-04,Widget B,10,17,179,Ayesha Patel
ORD11901,04-Dec-24,Gadget Y,4,$5.49, 21.96 ,Hassan Patel
ORD15796,"Jun 11, 2024",Gadget Y,9,5,49.41,Fatima Reyes
ORD11628,25/11/2024,Gadget Y, 4 ,5.49,"21,96",Hassan Reyes
ORD13199,"Sep 25, 2024",Gadget Y,3,6.04,19.02,Omar Hussain
ORD45361,2024-11-26,Service Plan,9, 44.99 ,404.92,Zain Hussain
ORD57918,28-Sep-24,Service Plan,1,49.99,$49.99,Hassan Hussain
ORD72717,12-06-2024,Service Plan,4, 49.99 ,"199,96",Ali Ahmed
ORD75726,13-Oct-24,Widget A,8,"11,25","90,00",Sara Lee
ORD20508,2024-09-09,Widget B,5,$19.99,$104.95,Zain Khan
ORD80966,2024-07-04,Gadget Y,6,"6,04",36.23,Ayesha Chen
ORD54930,15-Nov-24,Gadget X,8, 6.30 ,"50,40",Noor Smith
ORD44079,2024-07-29,Gadget Y,6,$5.49,32,Hassan Patel
ORD47387,2024-07-17,Widget B,3,"19,99",59,John Hussain
ORD14546,18-Nov-24,Gadget X,6,$7.00,42.00,Ali Iqbal
ORD70036,08-21-2024,Widget B,1,"17,99","17,99",Noor Smith
ORD67947,08-26-2024,WIDGET A,8,12.50,$80.00,Fatima Hussain
ORD94058,07-20-2024,Service Plan, 9 ,$49.99, 449.91 ,Fatima Ahmed
ORD74286,08-21-2024,Service Plan,10,44,449,Maria Iqbal
ORD56052,"Aug 18, 2024",Gadget Y,9,5,"49,41",Hassan Iqbal
ORD86962,01-Nov-24,WIDGET A,3,"12,50", 37.50 ,Omar Ahmed
ORD45825,15/09/2024,Widget B,9,$21.99,197,John Chen
ORD49582,"Dec 31, 2024",Service Plan, 5 ,$54.99,274.95,Hassan Garcia
ORD93435,2024-09-29,Widget A,5,13.75,65,Sara Patel
ORD84130,20-Sep-24,Gadget X,8,7.00,$56.00,Noor Khan
ORD27759,08-31-2024,Widget B,1,19.99, 19.99 ,Sara Chen
ORD22387,11-01-2024,Widget B,9,"19,99","179,91",Sara Chen
ORD11690,"Jul 06, 2024",Service Plan,5,"49,99",$249.95,Sara Lee
ORD34696,21-Dec-24,Service Plan,10,44.99,449.91,Sara Smith
ORD50838,24-Nov-24,GADGET X,3, 7.70 ,"23,10",Hassan Garcia
ORD39144,2024-07-03,Widget B,4,19,75.96,Sara Khan
ORD15572,"Jul 21, 2024",Widget A,1,11.25,11.25,Sara Garcia
ORD26225,2024-11-02,Widget B,10,19.99,"209,89",Noor Hussain
ORD90341,01-Aug-24,SERVICE PLAN,10,$49.99,"399,92",Hassan Chen
ORD38051,08/10/2024,Gadget Y,6,"4,94",23,Ayesha Chen
ORD51193,07-02-2024,Gadget Y,2, 4.94 ,10.38,Maria Reyes
ORD88694,12-06-2024,Gadget X,8,7,56.00,Fatima Hussain
ORD74441,2024-11-20,Widget A,7,13.75,96,Noor Ahmed
ORD32114,"Jun 17, 2024",Gadget X,4,7.00,28,Fatima Garcia
ORD87810,"Aug 09, 2024",Gadget Y,6,6,$36.23,Fatima Ahmed
ORD40254,2024-11-08,Widget B,1,19,$19.99,Omar Patel
ORD91522,"Nov 07, 2024",Widget A,2,$11.25,22,Fatima Chen
ORD80848,2024-10-18,WIDGET A,1,13,13,Fatima Reyes
ORD96430,12-17-2024,Gadget X,3,7,23.10,Noor Reyes
ORD85000,"Sep 29, 2024",Gadget Y,9,"5,49",49,Noor Hussain
ORD18050,06-08-2024,Service Plan, 1 , 49.99 ,"49,99",Omar Ahmed
ORD63992,08-29-2024,Widget A,4, 12.50 ,50.00,John Ahmed  
ORD52744,"Jun 10, 2024",Gadget Y, 7 ,"4,94",34,Noor Khan
ORD61157,08-22-2024,Service Plan,2,54,"104,48",Hassan Patel
ORD36444,2024-10-06,Widget A,9,"12,50",112,Ayesha Patel
ORD85784,"Jun 25, 2024",Service Plan,6,$49.99,359.93,John Chen
ORD80772,20-Aug-24,Widget B,7,21, 153.92 ,Hassan Khan
ORD34450,26-Oct-24,Gadget Y,4, 6.04 ,24,Noor Khan
ORD29365,2024-08-01,Widget B,5,$21.99,"109,95",John Smith
ORD63197,"Aug 01, 2024",Widget A,3,12,39,Omar Khan
ORD13819,2024-08-06,Gadget X,9,7,63.00,Sara Hussain
ORD63347,02-Sep-24,Widget A,7, 12.50 , 87.50 ,Noor Chen
ORD41205,"Nov 01, 2024",Widget A,6,$12.50,$75.00,Hassan Ahmed
ORD67602,09-13-2024,Gadget X,10,7.00,70,Fatima Lee
ORD28993,2024-09-01,Gadget Y,6,$5.49,26,John Hussain
ORD80111,"Jul 31, 2024",Gadget Y,7,"5,49",$38.43,John Lee
ORD67520,2024-11-09,Gadget X,7,7,49,Maria Iqbal
ORD31016,26-Nov-24,Gadget X,9, 7.00 ,63,Ali Khan
ORD68117,12-20-2024,Widget B,1,"21,99",21.99,Hassan Lee
ORD95089,12-13-2024,Widget B,10,21,$219.89,John Smith
ORD46935,21-Jul-24,Widget A, 7 ,$12.50,105.00,Zain Patel
ORD70610,"Jul 21, 2024",Gadget X,3, 7.00 ,21.00,Maria Smith
ORD78922,20/09/2024,Gadget Y,8,$5.49,"43,92",John Reyes
ORD37080,"Nov 01, 2024",Widget B, 5 ,$19.99,"99,95",Ayesha Patel
ORD86402,11-23-2024,Gadget Y,2,5,10,Omar Patel
ORD17700,14-Jun-24,Gadget X,4, 7.70 ,30.80,Ali Garcia
ORD61733,11-19-2024,GADGET X,3,$6.30,"17,95",Fatima Smith
ORD66744,"Jul 07, 2024",Gadget X,2,"7,00",13,John Garcia
ORD44571,"Oct 11, 2024",Gadget X,7,$7.00,49,Ali Lee
ORD14700,"Sep 29, 2024",Gadget X,3,7.70, 23.10 ,Fatima Reyes
ORD29405,02/07/2024,Gadget X,2,$7.00,"14,00",Noor Patel
ORD10540,13/10/2024,Service Plan,3,54,"164,97",Ali Garcia
ORD61664,"Sep 04, 2024",Service Plan,2,49,"79,98",Noor Khan  
ORD91574,2024-09-24,Gadget X,10,"7,00",70.00,Sara Chen
ORD62279,05/08/2024,Widget B,4,21,"83,56",Hassan Ahmed
ORD50645,11-23-2024,Service Plan,3, 49.99 ,149,Omar Reyes
ORD21825,2024-12-11,Gadget Y,6,4.94,35,Ayesha Smith
ORD94833,"Oct 13, 2024",Widget A,5,"13,75",$68.75,John Lee
ORD16255,"Oct 20, 2024",Widget A,1,11.25, 13.50 ,John Hussain
ORD75987,"Jun 05, 2024",Widget A,8,12.50,"100,00",Maria Patel
ORD68975,2024-11-07,GADGET X,6, 7.00 ,42.00,Omar Chen
ORD11743,14-Jul-24,Gadget Y,8,6, 48.31 ,Maria Iqbal
ORD27709,04/06/2024,Widget B,2,19.99,$39.98,Ayesha Iqbal
ORD80593,2024-07-19,Widget A,5,13.75,$82.50,Fatima Reyes
ORD86706,"Aug 02, 2024",Widget B,5,17.99,89.95,Omar Iqbal
ORD88097,"Dec 05, 2024",Service Plan,5, 49.99 , 249.95 ,Fatima Lee
ORD65312,"Oct 26, 2024",Gadget X,9,7, 63.00 ,Maria Reyes  
ORD47750,03-Dec-24,Widget B,8,$19.99,"159,92",Noor Reyes
ORD61166,09-15-2024,Gadget X,8,7.00,$56.00,Hassan Lee
ORD64523,2024-10-05,Gadget X,4,"7,00","28,00",Hassan Smith
ORD14190,2024-12-24,Widget A,6, 13.75 ,"78,38",Maria Hussain
ORD83010,2024-08-08,Widget B,9,17,161.92,Sara Patel
ORD23352,28/12/2024,Service Plan,1,"44,99","35,99",Fatima Chen
ORD30223,"Nov 13, 2024",Gadget X,6,7,39.90,Ayesha Reyes
ORD21171,08/08/2024,Gadget X,7,$7.00, 49.00 ,Omar Lee
ORD63648,2024-09-26,Service Plan,6, 49.99 ,299.94,Maria Hussain
ORD66894,2024-06-16,Gadget Y,1, 5.49 ,5,Omar Chen
ORD51116,28/08/2024,Widget A,5,11,$56.25,Zain Patel
ORD55252,"Dec 25, 2024",GADGET Y,4,$5.49, 23.06 ,John Lee
ORD78332,27-Aug-24,Widget B,1, 19.99 ,"19,99",Omar Chen
ORD58887,"Aug 06, 2024",Service Plan,6,"49,99",239.95,Fatima Hussain
ORD86230,10-23-2024,Service Plan,10, 49.99 ,499,Zain Lee
ORD35238,"Dec 28, 2024",Gadget X,8,7.00,67,Hassan Reyes
ORD98712,"Oct 13, 2024",Gadget Y,10,"4,94",49,Fatima Reyes
ORD31344,07/07/2024,Service Plan,3, 54.99 ,164.97,Ayesha Reyes
ORD83272,03-Sep-24,Widget A, 10 ,"13,75",$144.38,Sara Hussain
ORD48532,"Oct 03, 2024",Widget A,3,12.50,"37,50",John Lee
ORD10273,"Jul 02, 2024",Service Plan,6,49, 299.94 ,Fatima Hussain
ORD89391,"Jul 04, 2024",Widget B,9,$21.99,"197,90",Sara Patel
ORD40516,"Sep 10, 2024",Gadget X,9,"7,00",$63.00,Ali Patel
ORD50481,22-Oct-24,Widget A,9, 12.50 ,90,Zain Khan
ORD33559,05-Jun-24,Gadget X,4,7, 28.00 ,Noor Hussain  
ORD13049,"Aug 27, 2024",Gadget Y,3,"6,04",19.02,Zain Smith
ORD21747,10/07/2024,Gadget X,7,7.00,"51,45",Omar Ahmed
ORD52495,06-Aug-24,Gadget Y,2, 5.49 , 10.98 ,Zain Iqbal
ORD51724,"Sep 27, 2024",Service Plan,7,$49.99,349.93,John Chen
ORD42285,"Dec 13, 2024",Service Plan,3,49.99, 149.97 ,Ayesha Smith
ORD42133,16-Oct-24,Gadget Y,9,"6,04",$65.22,Ali Khan
ORD88363,04-Aug-24,Gadget Y, 6 ,"5,49", 32.94 ,Noor Ahmed
ORD26118,30/12/2024,Widget B,9, 19.99 ,"179,91",Maria Garcia
ORD45784,02-Aug-24,Gadget X, 6 ,"7,00",$42.00,Ali Patel
ORD98172,15-Jul-24,Gadget Y,9,6.04,54.35,Zain Khan
ORD68350,11-20-2024,Widget A,6,13,82.50,Sara Reyes
ORD11227,27/07/2024,Widget A,5,$12.50,"65,62",Ali Garcia
ORD89433,24-Jul-24,Widget A,4, 13.75 , 57.75 ,Ayesha Patel
ORD33006,17-Jun-24,Service Plan,3,"49,99",142.47,Zain Patel
ORD69497,"Jun 01, 2024",Gadget Y,1,"5,49", 5.49 ,Fatima Reyes
ORD39431,2024-06-13,Gadget X,7,6,44.10,Noor Khan
ORD65550,2024-06-20,Widget B, 4 ,19.99,79,Ali Patel
ORD42821,2024-08-03,Widget A,8,"12,50",$100.00,Sara Patel
ORD91965,2024-09-23,Service Plan,2,49,99.98,Hassan Khan
ORD49514,04-Nov-24,Gadget Y,2,5.49,10,Omar Ahmed
ORD88587,"Dec 19, 2024",Service Plan,1, 54.99 ,"54,99",Ali Reyes
ORD24156,27/06/2024,Widget A,10, 12.50 , 125.00 ,John Hussain
ORD68277,18-Jul-24,Widget B,3,19,"62,97",John Patel
ORD29321,2024-09-29,Gadget X,10, 7.00 ,$70.00,Ali Lee
ORD17157,17/09/2024,Gadget X,4,7.00,28,Fatima Patel
ORD84199,2024-08-25,Service Plan,5,54,274.95,Fatima Lee
ORD40182,09-28-2024,SERVICE PLAN,4,49,$199.96,Ali Hussain
ORD82704,2024-06-30,Widget B,5,21.99,"115,44",Hassan Lee
ORD54540,2024-10-20,Widget B,3,19.99,$62.97,Omar Ahmed
ORD69795,01-Aug-24,Gadget X,6,7,42.00,Sara Smith
ORD34856,"Jul 20, 2024",Service Plan,7,$49.99, 349.93 ,Noor Lee
ORD29472,23-Aug-24,Widget B,1, 19.99 ,$19.99,Sara Reyes
ORD31945,"Oct 09, 2024",Gadget Y,9,$5.49,"49,41",Zain Reyes
ORD45171,27/10/2024,Gadget Y,10,5,54,Ayesha Garcia
ORD30605,09-04-2024,Gadget X,9,7,$50.40,Noor Khan
ORD65850,"Sep 24, 2024",Gadget Y,7,"6,04",42.27,Hassan Reyes
ORD57067,2024-06-22,Gadget X,9,"6,30",56.70,Sara Ahmed
ORD53746,07-21-2024,GADGET X,5,$7.00,$35.00,Zain Garcia
ORD55433,2024-12-18,Gadget Y,7,4,$34.59,Omar Lee
ORD72185,"Jul 30, 2024",Service Plan,10,"44,99","449,91",Ayesha Iqbal
ORD37470,21-Sep-24,Gadget Y,9,$5.49,49.41,Fatima Hussain
ORD99884,2024-12-10,Gadget Y,9, 5.49 ,$49.41,Hassan Hussain
ORD89670,2024-10-25,Gadget Y,7, 5.49 ,38,Sara Hussain
ORD49930,2024-06-24,Widget B,2,$17.99,43,John Lee
ORD19172,"Sep 25, 2024",Widget A,6,11,70.88,Hassan Chen
ORD60986,"Jul 23, 2024",Widget B,4,$19.99,"79,96",Noor Lee
ORD46102,22-Jul-24,Widget A,3,$13.75, 49.50 ,Fatima Reyes  
ORD21941,13/08/2024,Gadget Y,6,5, 32.94 ,Omar Reyes
ORD84529,25/06/2024,Gadget Y,1,"5,49", 5.49 ,John Ahmed
ORD38476,2024-10-05,Gadget Y,9,5.49,"49,41",Omar Reyes
ORD15850,"Sep 27, 2024",Widget A,2,$13.75,27.50,John Ahmed
ORD97856,"Dec 09, 2024",Gadget Y,8,$6.04,"45,90",Hassan Smith
ORD33230,08-15-2024,Widget A,9,$13.75,$99.00,Ayesha Khan
ORD67941,11-26-2024,Widget A,9,12,112.50,Ali Iqbal
ORD59105,2024-08-01,Widget B,2,"19,99",39.98,Ayesha Ahmed
ORD32004,12-03-2024,Widget B,1,"21,99",$21.99,Noor Lee
ORD66083,01/07/2024,Widget B,4,19.99,"79,96",Ali Iqbal
ORD96240,"Dec 26, 2024",Gadget X,10,"7,00",66,Sara Chen
ORD84606,"Jul 14, 2024",Gadget X,2,$6.30,"12,60",Fatima Ahmed
ORD86681,2024-09-23,Gadget Y, 9 ,$5.49,49.41,John Lee
ORD91233,21/06/2024,Widget A,3,$12.50,37.50,Ayesha Patel
ORD53082,"Jul 05, 2024",Gadget X,6,"7,00",$42.00,Maria Hussain
ORD97163,03/08/2024,Widget B,10,21,219.89,Fatima Ahmed
ORD28550,23/07/2024,Widget B,2,$19.99,39,Fatima Garcia
ORD65576,"Jul 16, 2024",Service Plan,4,$49.99,199,Sara Hussain
ORD67852,"Sep 17, 2024",Service Plan,10,54.99,549,Sara Garcia
ORD33029,"Aug 05, 2024",Gadget Y,8, 5.49 ,43.92,Maria Smith
ORD34854,"Jun 02, 2024",Widget A,9,12,"112,50",Omar Reyes
ORD19336,13/09/2024,Widget A,2,$13.75,"27,50",Maria Chen
ORD58258,26/11/2024,Widget A, 7 ,13,"96,25",Ali Smith
ORD99268,08/07/2024,Gadget X,4,6.30,25.20,Omar Iqbal
ORD20531,10-11-2024,Widget B,7,"19,99", 139.93 ,Omar Patel
ORD21648,28/06/2024,SERVICE PLAN,6,49,299.94,Hassan Reyes
ORD64767,13/10/2024,Gadget Y,5,$6.04,$31.70,Zain Ahmed
ORD34331,"Jul 22, 2024",WIDGET A,3,12, 37.50 ,Sara Smith
ORD26342,"Aug 10, 2024",Widget A,6,12,75.00,Ali Khan
ORD97205,2024-10-28,Widget A,2,12,"25,00",Fatima Reyes
ORD54112,"Sep 03, 2024",GADGET X,6,7,"42,00",Maria Ahmed
ORD62665,03/12/2024,Widget B,1,"17,99",18,Zain Iqbal  
ORD93633,12-26-2024,Gadget X,1,7,7,Omar Patel
ORD72406,16/11/2024,Widget A,7, 12.50 , 87.50 ,Ali Smith
ORD98219,"Oct 19, 2024",Gadget Y,3, 6.04 ,$18.12,Hassan Ahmed
ORD13830,07-12-2024,Gadget X,7,7,49.00,Hassan Chen
ORD53620,"Jul 28, 2024",Service Plan,10,49, 499.90 ,Omar Lee
ORD21492,2024-06-29,Widget A,6, 11.25 ,"67,50",Omar Patel
ORD87340,10-16-2024,Widget B,7,$21.99, 153.92 ,Noor Lee  
ORD70372,"Aug 20, 2024",Widget B,5,$19.99,$99.95,Ali Patel
ORD26182,"Aug 10, 2024",Service Plan,8,49.99,"399,92",Hassan Lee
ORD39500,11-27-2024,Widget A,3,$13.75, 41.25 ,Omar Hussain
ORD55653,12-11-2024,GADGET Y,7,"5,49",$38.43,Zain Iqbal
ORD86072,24-Dec-24,Widget A,5,$13.75,68,John Smith
ORD35644,"Dec 06, 2024",Widget A,6,11,$64.12,Ali Ahmed
ORD16877,01/07/2024,Service Plan,6,44,269.95,Ayesha Iqbal
ORD32608,"Nov 15, 2024",Gadget Y,2,"6,04",12,Maria Khan
ORD74122,12-Nov-24,Service Plan,4,49,199.96,Noor Smith
ORD66840,16-Aug-24,Service Plan,3,$49.99,149.97,Omar Chen
ORD79479,2024-10-04,Widget A,9,$11.25,101.25,Hassan Patel  
ORD68619,22/12/2024,Gadget X,2,7.00,13.30,Sara Ahmed
ORD81359,14-Jul-24,Gadget Y,1,"5,49",5,Hassan Patel
ORD56152,2024-11-03,Service Plan, 9 ,$49.99,$449.91,John Lee
ORD38316,"Oct 30, 2024",Gadget X,5,7.00,"35,00",Omar Smith
ORD43315,11-21-2024,Gadget Y,3,$4.94, 14.82 ,Zain Patel
ORD51465,19/12/2024,Gadget Y,7,5.49, 38.43 ,Sara Chen
ORD21662,01/09/2024,Gadget X, 5 ,"7,00",35,Ayesha Iqbal
ORD26187,"Jul 15, 2024",Service Plan,5,44.99, 224.95 ,John Chen
ORD16286,14-Jul-24,Gadget X,7, 7.00 ,49,Fatima Patel  
ORD77314,11-30-2024,Widget B,3,19.99,"59,97",Ayesha Patel
ORD67535,"Aug 30, 2024",Gadget Y,9, 5.49 ,$49.41,John Ahmed
ORD50991,24/06/2024,Widget A,2, 12.50 ,"25,00",Zain Reyes  
ORD65572,21-Nov-24,Service Plan,3,54.99, 164.97 ,Ayesha Khan
ORD55227,02/08/2024,Service Plan,10, 49.99 ,$499.90,Sara Hussain
ORD16672,2024-09-17,Gadget Y,7,"5,49",$38.43,Zain Ahmed
ORD44701,07-25-2024,Widget A,10, 13.75 ,137.50,Fatima Patel
ORD10772,2024-11-05,GADGET Y,6,"5,49",$32.94,Omar Hussain
ORD35892,"Jun 22, 2024",Service Plan,9,49.99,"449,91",Ayesha Reyes
ORD66143,"Jul 17, 2024",Service Plan,5,$49.99,249,Ali Hussain
ORD24505,07-19-2024,Gadget X,1,7.00,$7.00,Fatima Garcia
ORD74955,"Dec 22, 2024",Widget B,6,$21.99,131.93,Ali Smith
